Date/Time,BULKSTORAGE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),BULKSTORAGE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FINESTORAGE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FINESTORAGE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),OFFICE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),OFFICE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),FURNACE_PACU_CAV_1:1:Air System Total Heating Energy [J](Hourly),FURNACE_PACU_CAV_1:1:Air System Total Cooling Energy [J](Hourly),FURNACE_PACU_CAV_2:2:Air System Total Heating Energy [J](Hourly),FURNACE_PACU_CAV_2:2:Air System Total Cooling Energy [J](Hourly) 
 01/04  19:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,68275766.49566491,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,12778799.107593244,256591942.24969144,256591942.24969144,212135673.59979318,0.0,200616825.28271244,0.0,19892321.861160574,0.0,173357670.66934324,0.0 
 01/04  20:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,73248376.0240227,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,17751408.63595103,377624533.92350038,377624533.92350038,310360456.2326528,0.0,294988769.7914283,0.0,18490678.585468994,0.0,249143389.5039503,0.0 
 01/04  21:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,69976168.52826053,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14479201.140188875,329009757.43370959,329009757.43370959,270146365.2136312,0.0,257268343.1908808,0.0,26826726.82601793,0.0,190784445.78071267,0.0 
 01/04  22:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,74100391.76010582,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,18603424.372034164,416223342.12010058,416223342.12010058,341204016.70896938,0.0,325168881.0895652,0.0,21548817.088470699,0.0,260570250.94958056,0.0 
 01/04  23:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,70753442.10604234,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,15256474.717970677,369712130.35006108,369712130.35006108,302561120.3602358,0.0,289099285.3162616,0.0,30305661.72611388,0.0,200582945.48418675,0.0 
 01/04  24:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,75506910.33192057,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,20009942.94384889,480303407.12587466,480303407.12587466,392297140.8717384,0.0,375225937.2121008,0.0,24672459.957843979,0.0,280905878.83731636,0.0 
 01/05  01:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,72036125.49520989,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,16539158.10713823,434640282.1631316,434640282.1631316,354297491.38334026,0.0,339839267.7759594,0.0,34326077.84246847,0.0,218060536.9358158,0.0 
 01/05  02:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,76534647.26902843,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,21037679.88095676,526296550.6220449,526296550.6220449,428931427.1077338,0.0,411154167.9213625,0.0,26915741.820423128,0.0,295884311.38978627,0.0 
 01/05  03:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,72354606.09381636,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,16857638.705744696,452287816.84554097,452287816.84554097,368361005.7046379,0.0,353639489.1219139,0.0,35797528.914443667,0.0,222015466.51908327,0.0 
 01/05  04:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,77124337.66455727,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,21627370.27648561,558746923.2782353,558746923.2782353,454805036.5993194,0.0,436500424.43250557,0.0,28379721.213988436,0.0,304269881.9791247,0.0 
 01/05  05:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,73786135.54096172,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,18289168.152890065,534323959.11346879,534323959.11346879,433700419.6714559,0.0,417725767.8233395,0.0,39904349.224520567,0.0,241863718.95528589,0.0 
 01/05  06:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,80091552.73602519,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,24594585.347953533,700464428.3064008,700464428.3064008,567637503.9748343,0.0,547155671.3128904,0.0,33219465.160613054,0.0,349349717.16725566,0.0 
 01/05  07:00:00,7.2,30.0,15.6,26.7,21.0,30.0,96041573.28996663,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,40544605.90189497,891768342.3348154,891768342.3348154,684755103.3518015,0.0,698218021.1214179,0.0,110788343.66814165,0.0,411773294.13535037,0.0 
 01/05  08:00:00,7.2,24.0,15.6,26.7,21.0,24.0,148390634.29533644,0.0,0.0,78929634.18766754,10707600.0,18208794.2057739,40544605.90189497,835231647.2452988,835231647.2452988,642263563.4118823,0.0,653701680.4947696,0.0,94079605.39513467,0.0,396892263.42904046,0.0 
 01/05  09:00:00,7.2,24.0,15.6,26.7,21.0,24.0,207805536.4595514,0.0,0.0,138126859.82841818,0.0,29134070.729238243,40544605.90189497,750104705.98377,750104705.98377,576299237.5690494,0.0,586977222.9284089,0.0,81061870.10039681,0.0,370484402.15284278,0.0 
 01/05  10:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250912112.3945399,0.0,0.0,177591676.9222519,0.0,32775829.57039302,40544605.90189497,640995845.8175367,640995845.8175367,493114112.98371449,0.0,501617753.00473347,0.0,70879510.339866,0.0,335064657.56720998,0.0 
 01/05  11:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250912112.3945399,0.0,0.0,177591676.9222519,0.0,32775829.57039302,40544605.90189497,525654204.53031626,525654204.53031626,406764332.847419,0.0,411444946.5543454,0.0,62626460.48562252,0.0,295648808.19748428,0.0 
 01/05  12:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250912112.3945399,0.0,0.0,177591676.9222519,0.0,32775829.57039302,40544605.90189497,423434836.75658956,423434836.75658956,330071735.046692,0.0,331554387.20115676,0.0,56248360.89834433,0.0,260740928.0111746,0.0 
 01/05  13:00:00,7.2,24.0,15.6,26.7,21.0,24.0,227537945.0064683,0.0,0.0,157859268.37533508,0.0,29134070.729238243,40544605.90189497,363083069.7523038,363083069.7523038,285122051.95749768,0.0,284394690.27868559,0.0,52835614.5332143,0.0,240537258.48462183,0.0 
 01/05  14:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250373283.89392955,0.0,0.0,177591676.9222519,0.0,32775829.57039302,40005777.401284638,295443011.2075087,295443011.2075087,233559968.3814806,0.0,231511028.56815035,0.0,47858972.70941405,0.0,220025842.1475819,0.0 
 01/05  15:00:00,7.2,24.0,15.6,26.7,21.0,24.0,249834455.3933192,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39466948.90067429,268858109.2755996,268858109.2755996,214681230.89598308,0.0,210716454.68282069,0.0,45524957.57179136,0.0,204658446.0117034,0.0 
 01/05  16:00:00,7.2,24.0,15.6,26.7,21.0,24.0,249923742.7017484,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39556236.2091035,266172147.5498193,266172147.5498193,214420252.29253967,0.0,208661512.39914007,0.0,47129272.06891033,0.0,200999189.23090414,0.0 
 01/05  17:00:00,7.2,24.0,15.6,26.7,21.0,24.0,271294299.0475338,0.0,0.0,177591676.9222519,21415200.0,32775829.57039302,39511592.5548889,288772496.65594437,288772496.65594437,231503158.98231957,0.0,226412954.86015905,0.0,52056078.39856943,0.0,213823825.36226315,0.0 
 01/05  18:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,120414819.39003366,0.0,0.0,59197225.640750627,32122800.0,14567035.364619121,14527758.38466391,292807826.5727209,292807826.5727209,241695023.5910112,0.0,228535609.67590667,0.0,6092124.526184978,0.0,208698459.74028067,0.0 
 01/05  19:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,69857830.00403247,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14360862.615960801,344794409.1103532,344794409.1103532,282395527.7587061,0.0,269445410.17555466,0.0,21176051.77198943,0.0,192532247.9273578,0.0 
 01/05  20:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,74878941.34920985,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,19381973.96113818,465950293.4301276,465950293.4301276,380581796.5436995,0.0,363912015.00539687,0.0,19711272.67224954,0.0,273984251.36277768,0.0 
 01/05  21:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,71669752.8873749,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,16172785.499303237,430272906.8769615,430272906.8769615,350558661.7286403,0.0,336320631.6702537,0.0,29633275.794903477,0.0,215333114.07418118,0.0 
 01/05  22:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,76823321.97254318,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,21326354.584471514,550393195.8999995,550393195.8999995,447917787.05377569,0.0,429894501.9858721,0.0,24610893.07174646,0.0,301986999.9991664,0.0 
 01/05  23:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,73032277.77607516,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,17535310.388003503,496426098.13823118,496426098.13823118,403366920.3048901,0.0,388039749.65760239,0.0,34641995.92628986,0.0,233529235.460218,0.0 
 01/05  24:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,78097663.17643197,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,22600695.788360299,609864954.7678008,609864954.7678008,495415488.745648,0.0,476358516.2270672,0.0,27794697.550934588,0.0,320470415.355954,0.0 
 01/06  01:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,74129877.93800703,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,18632910.549935368,556006630.3087108,556006630.3087108,450848708.1189979,0.0,434605787.1325759,0.0,38545109.62071501,0.0,248282434.44300217,0.0 
 01/06  02:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,79429772.62274021,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,23932805.234668558,671530474.1368334,671530474.1368334,544519608.4525638,0.0,524526924.6562241,0.0,30696347.74135373,0.0,340243622.028942,0.0 
 01/06  03:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,75031233.09986528,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,19534265.71179361,603956168.2021203,603956168.2021203,489005615.46342679,0.0,472079599.7054825,0.0,41608779.469852339,0.0,260548349.1658883,0.0 
 01/06  04:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,80679229.60563377,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,25182262.2175621,736744230.7187368,736744230.7187368,596310624.0681639,0.0,575456686.2513316,0.0,33335402.378255689,0.0,358883400.5904419,0.0 
 01/06  05:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,76275581.92479226,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,20778614.536720598,673692432.3416516,673692432.3416516,544441389.6892761,0.0,526560831.1031241,0.0,45249081.856243018,0.0,278045127.4211405,0.0 
 01/06  06:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,81849684.16788183,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,26352716.77981016,796001615.4285779,796001615.4285779,643380274.2201758,0.0,621732948.6981497,0.0,35659222.774571839,0.0,376759507.9249972,0.0 
 01/06  07:00:00,7.2,30.0,15.6,26.7,21.0,30.0,96041573.28996663,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,40544605.90189497,946652274.822638,946652274.822638,728045995.5132365,0.0,741055699.3899391,0.0,111916780.78892422,0.0,425244274.096856,0.0 
 01/06  08:00:00,7.2,24.0,15.6,26.7,21.0,24.0,148390634.29533644,0.0,0.0,78929634.18766754,10707600.0,18208794.2057739,40544605.90189497,882839716.5811981,882839716.5811981,678795450.8304449,0.0,690869883.1307381,0.0,95435947.55381194,0.0,408466860.3391726,0.0 
 01/06  09:00:00,7.2,24.0,15.6,26.7,21.0,24.0,207805536.4595514,0.0,0.0,138126859.82841818,0.0,29134070.729238243,40544605.90189497,791526421.649396,791526421.649396,607911007.0179395,0.0,619311418.945945,0.0,82072182.0343224,0.0,380869677.80359968,0.0 
 01/06  10:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250912112.3945399,0.0,0.0,177591676.9222519,0.0,32775829.57039302,40544605.90189497,687787397.9951419,687787397.9951419,528121706.1569879,0.0,538162603.1212012,0.0,72777087.05729369,0.0,347525186.9950457,0.0 
 01/06  11:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250912112.3945399,0.0,0.0,177591676.9222519,0.0,32775829.57039302,40544605.90189497,596440873.2439373,596440873.2439373,458239217.3102786,0.0,466775940.75963816,0.0,67322164.83235103,0.0,315556251.37068876,0.0 
 01/06  12:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250912112.3945399,0.0,0.0,177591676.9222519,0.0,32775829.57039302,40544605.90189497,525665587.6181011,525665587.6181011,404866751.8704296,0.0,411544477.98160359,0.0,66252565.237059798,0.0,290548868.90796867,0.0 
 01/06  13:00:00,7.2,24.0,15.6,26.7,21.0,24.0,227537945.0064683,0.0,0.0,157859268.37533508,0.0,29134070.729238243,40544605.90189497,512741357.91303876,512741357.91303876,394976553.5334611,0.0,401473227.69696417,0.0,66638520.64942568,0.0,284589229.3785179,0.0 
 01/06  14:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250912112.3945399,0.0,0.0,177591676.9222519,0.0,32775829.57039302,40544605.90189497,488798922.3102599,488798922.3102599,376443419.34956726,0.0,382770459.4982662,0.0,65531783.50820838,0.0,278674680.0361019,0.0 
 01/06  15:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250912112.3945399,0.0,0.0,177591676.9222519,0.0,32775829.57039302,40544605.90189497,486771170.31497737,486771170.31497737,374654217.5368942,0.0,381148605.15720936,0.0,63923472.11875055,0.0,281175867.21407589,0.0 
 01/06  16:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250912112.3945399,0.0,0.0,177591676.9222519,0.0,32775829.57039302,40544605.90189497,501378063.3590945,501378063.3590945,385117597.2374515,0.0,392531029.49228098,0.0,63485382.54515755,0.0,288418560.79056689,0.0 
 01/06  17:00:00,7.2,24.0,15.6,26.7,21.0,24.0,272327312.3945399,0.0,0.0,177591676.9222519,21415200.0,32775829.57039302,40544605.90189497,567089568.805321,567089568.805321,433951980.74430289,0.0,443894029.354825,0.0,67806407.12465595,0.0,311516931.3870779,0.0 
 01/06  18:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,126522761.77480895,0.0,0.0,59197225.640750627,32122800.0,14567035.364619121,20635700.769439177,598651451.6786212,598651451.6786212,485452879.50207188,0.0,467357415.9601136,0.0,17136234.754316786,0.0,294118045.74302616,0.0 
 01/06  19:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,75383645.76015587,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,19886678.37208422,660621560.1493882,660621560.1493882,533668824.4183841,0.0,516082560.90355166,0.0,33400621.327577659,0.0,271790810.1417483,0.0 
 01/06  20:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,82265912.60318135,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,26768945.215109689,832439652.9153789,832439652.9153789,671752137.5686549,0.0,650130672.1440743,0.0,34656639.98681073,0.0,384158697.1878251,0.0 
 01/06  21:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,77612936.90320573,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,22115969.515134075,771442461.3726593,771442461.3726593,622044398.2151461,0.0,602735479.317146,0.0,42302585.57262728,0.0,301665714.42796316,0.0 
 01/06  22:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,84018954.72993112,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,28521987.341859454,919934631.7439095,919934631.7439095,741060060.143767,0.0,718489730.0526924,0.0,39386748.84685296,0.0,410506825.815681,0.0 
 01/06  23:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,78620764.51999605,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,23123797.131924396,821049595.0623729,821049595.0623729,661566225.813994,0.0,641523042.5142746,0.0,46238211.98267043,0.0,315450847.3753766,0.0 
 01/06  24:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,84822802.0317398,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,29325834.64366813,955391666.4752864,955391666.4752864,769260766.6178343,0.0,746200444.8814852,0.0,41657201.75215864,0.0,422609763.8037523,0.0 
 01/07  01:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,79355989.86415501,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,23859022.476083358,857436610.2107568,857436610.2107568,690645678.4886389,0.0,669976787.5143548,0.0,49247459.376323599,0.0,325368034.1310431,0.0 
 01/07  02:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,85536749.66540204,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,30039782.27733038,990579857.8783498,990579857.8783498,797294818.2052399,0.0,773697266.6065444,0.0,43752001.96132715,0.0,433571490.9931449,0.0 
 01/07  03:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,79952278.26181476,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,24455310.873743096,891934124.9781458,891934124.9781458,718135582.1191093,0.0,696944607.0074425,0.0,51749456.897889379,0.0,333485305.6326419,0.0 
 01/07  04:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,86251909.0651437,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,30754941.67707205,1033994107.7102124,1033994107.7102124,831755883.757527,0.0,807611709.53096,0.0,45901048.49155475,0.0,444912567.55863717,0.0 
 01/07  05:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,80686761.30028874,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,25189793.91221707,935789812.7903612,935789812.7903612,753053711.1553726,0.0,731213996.3933284,0.0,54343353.099473979,0.0,344174804.72501656,0.0 
 01/07  06:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,86782797.66954357,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,31285830.281471898,1076799208.995746,1076799208.995746,865570294.6895353,0.0,841047647.2607538,0.0,47909025.12130789,0.0,454302184.72192868,0.0 
 01/07  07:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,81359557.97886004,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,25862590.59078838,984727338.3869116,984727338.3869116,790937773.0348716,0.0,769447552.4930791,0.0,56951201.7630316,0.0,355295330.05435279,0.0 
 01/07  08:00:00,7.2,30.0,15.6,26.7,21.0,30.0,74626373.28996663,0.0,0.0,19732408.546916885,10707600.0,3641758.8411547804,40544605.90189497,1318453354.9190319,1318453354.9190319,1001265547.348891,0.0,1031187952.3901055,0.0,117013201.78809609,0.0,568852041.972534,0.0 
 01/07  09:00:00,7.2,24.0,15.6,26.7,21.0,24.0,67560532.13112143,0.0,0.0,19732408.546916885,0.0,7283517.6823095609,40544605.90189497,1185773568.8529623,1185773568.8529623,906628523.7207649,0.0,927428111.7298161,0.0,106228900.63788694,0.0,503031978.7072015,0.0 
 01/07  10:00:00,7.2,24.0,15.6,26.7,21.0,24.0,102469421.77911462,0.0,0.0,47357780.512600507,0.0,14567035.364619121,40544605.90189497,1020767082.9637305,1020767082.9637305,782434906.7183346,0.0,798354604.3127662,0.0,91490963.69992863,0.0,449557514.1211499,0.0 
 01/07  11:00:00,7.2,24.0,15.6,26.7,21.0,24.0,102469421.77911462,0.0,0.0,47357780.512600507,0.0,14567035.364619121,40544605.90189497,885204825.1737077,885204825.1737077,679700822.1855434,0.0,692387159.1637632,0.0,82335600.78851393,0.0,406099131.8531198,0.0 
 01/07  12:00:00,7.2,24.0,15.6,26.7,21.0,24.0,102469421.77911462,0.0,0.0,47357780.512600507,0.0,14567035.364619121,40544605.90189497,790046654.22375,790046654.22375,606525202.4600673,0.0,618009515.817814,0.0,76164800.58923117,0.0,376042583.7112263,0.0 
 01/07  13:00:00,7.2,24.0,15.6,26.7,21.0,24.0,63918773.28996663,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,40544605.90189497,739274871.9005572,739274871.9005572,567943849.0919772,0.0,578341090.0402353,0.0,73507377.96969313,0.0,358959438.86480298,0.0 
 01/07  14:00:00,7.2,24.0,15.6,26.7,21.0,24.0,63918773.28996663,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,40544605.90189497,681606438.0220028,681606438.0220028,524137063.7864714,0.0,533264670.80835458,0.0,69705745.70535846,0.0,343348816.98429396,0.0 
 01/07  15:00:00,7.2,24.0,15.6,26.7,21.0,24.0,63918773.28996663,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,40544605.90189497,662094577.6701722,662094577.6701722,508729600.63908037,0.0,517997304.6662137,0.0,67781142.99684239,0.0,340886094.23699989,0.0 
 01/07  16:00:00,7.2,24.0,15.6,26.7,21.0,24.0,63918773.28996663,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,40544605.90189497,686219063.8234241,686219063.8234241,526612631.2804554,0.0,536827159.88942906,0.0,68291383.94400087,0.0,351054689.6488508,0.0 
 01/07  17:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,60902643.855950538,0.0,0.0,19732408.546916885,16061400.0,3641758.8411547804,21467076.467878876,640878454.8308418,640878454.8308418,519023253.23482707,0.0,500293363.3122945,0.0,17089546.52819132,0.0,307387057.98426327,0.0 
 01/07  18:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,75892781.06139165,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,20395813.67331999,681452921.2462189,681452921.2462189,550355339.436715,0.0,532329131.13781967,0.0,33321429.699304858,0.0,280063976.3998054,0.0 
 01/07  19:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,82996339.05506294,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,27499371.66699127,867896171.2932978,867896171.2932978,699928391.7968488,0.0,677800041.3272811,0.0,35212861.27962689,0.0,395900222.012861,0.0 
