Date/Time,SWHSYS1 WATER HEATER:Water Heater Heating Energy [J](Hourly),DINING:Zone Thermostat Heating Setpoint Temperature [C](Hourly),DINING:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),KITCHEN:Zone Thermostat Heating Setpoint Temperature [C](Hourly),KITCHEN:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC_1:1:Air System Total Heating Energy [J](Hourly),PSZ-AC_1:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC_2:2:Air System Total Heating Energy [J](Hourly),PSZ-AC_2:2:Air System Total Cooling Energy [J](Hourly) 
 08/21  09:00:00,8257562.919274487,21.0,24.0,19.0,26.0,95086550.79262626,0.0,7013121.242695999,24055441.644392939,0.0,47077200.0,9322216.98862597,0.0065517092931412159,7618570.91035966,64413558.20381692,0.0,54019800.0,10393758.203816913,0.0,23233600.218935379,8445556.429962036,19179521.65729922,0.0,31903874.9747376,5902248.002380311,31032468.531855786,3419968.9806404605,871406.4428817983 
 08/21  10:00:00,8255812.0975117669,21.0,24.0,19.0,26.0,120078795.15617058,0.0,13902729.626718821,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005821915935781011,7721206.890610947,129235129.71805308,0.0,118843560.0,10391569.718053082,0.0,33684379.73674926,7507170.384864965,19181847.6414254,0.0,59884395.704570788,5902248.002380298,41769562.97798343,3419968.98064046,18114832.72658735 
 08/21  11:00:00,9909960.005872345,21.0,24.0,19.0,26.0,130480826.28357657,0.0,20271238.757343729,24055441.644392939,0.0,65077200.0,9322216.98862597,0.006547787046533877,11754728.886666153,158312675.45207403,0.0,145853460.00000004,12459215.452074018,0.0,47482906.8087735,8445560.429470214,22162032.0,0.0,85110736.44119218,5902248.002380345,54042851.02480982,3419968.9806404474,31067885.416382374 
 08/21  12:00:00,8256277.667605778,21.0,24.0,19.0,26.0,132044464.5985132,0.0,24595348.761529499,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005821333551739538,8994257.198143483,140039671.66965119,0.0,129647519.99999999,10392151.669651185,0.0,57878305.9292494,7507169.882741927,22674215.151105569,0.0,101991067.32840462,5902248.002380322,64817182.71248032,3419968.9806404605,37173884.61592431 
 08/21  13:00:00,6602787.557766575,21.0,24.0,19.0,26.0,134487358.5783576,0.0,28182736.674805184,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005096841995853626,7849763.2654367,121766908.16821277,0.0,113441580.0,8325328.168212769,0.0,59249191.06407295,6568774.489652816,19182946.10707384,0.0,117905544.26983051,5902248.002380322,74958952.86045416,3419968.9806404605,42946591.409376319 
 08/21  14:00:00,6601928.098006398,21.0,24.0,19.0,26.0,114605826.36293119,0.0,26254877.63161616,24055441.644392939,0.0,47077200.0,9322216.98862597,0.0043647438965668939,7896090.093931405,83951973.8638548,0.0,75627720.0,8324253.86385479,0.0,49010569.772314418,5630358.556202615,19185811.949280058,0.0,108079127.67724519,5902248.002380334,66690291.25370404,3419968.9806404605,41388836.423541139 
 08/21  15:00:00,6601190.798736248,21.0,24.0,19.0,26.0,111883487.10042458,0.0,23549007.100794518,24055441.644392939,0.0,47077200.0,9322216.98862597,0.00436508623799092,7879621.362246092,78549072.25721798,0.0,70225740.0,8323332.257217972,0.0,44278470.01034811,5630378.312472414,19179892.87354995,0.0,96149977.97765909,5902248.002380311,59145799.350826639,3419968.9806404479,37004178.626832488 
 08/21  16:00:00,6600456.793407213,21.0,24.0,19.0,26.0,110353364.13994423,0.0,22058417.00777119,24055441.644392939,0.0,47077200.0,9322216.98862597,0.004366142396150682,7840088.4947879989,89352114.7679296,0.0,81029700.0,8322414.7679295879,0.0,44793622.40270784,5630378.320469312,19172137.981452709,0.0,90633357.64628864,5902248.002380334,56828856.02112158,3419968.9806404605,33804501.625167038 
 08/21  17:00:00,8256466.927486552,21.0,24.0,19.0,26.0,129363115.32271606,0.0,23337798.24199265,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005822456840802402,7570458.441882052,102226048.24002266,0.0,91833660.00000002,10392388.240022628,0.0,53776873.07335291,7507170.173838433,17805102.812774689,0.0,98899273.67726597,5902248.002380322,61356962.40953292,3419968.9806404665,37542311.26773306 
 08/21  18:00:00,11568509.88015451,21.0,24.0,19.0,26.0,129078362.45681423,0.0,23077343.546168075,24055441.644392939,0.0,65077200.0,9322216.98862597,0.008007396512829994,7546160.269619867,106366023.5393084,0.0,91833660.00000002,14532363.539308399,0.0,54053799.77248789,10322315.178359807,17881862.227600516,0.0,100417341.12849498,5902248.002380322,62965541.81020814,3419968.9806404605,37451799.31828679 
 08/21  19:00:00,11573814.992596398,21.0,24.0,19.0,26.0,133849506.19776336,0.0,21848752.54862207,24055441.644392939,5333400.0,65077200.0,9322216.98862597,0.008730143462141616,8212495.0073922439,106372654.80429599,0.0,91833660.00000002,14538994.804295969,0.0,52146053.37532197,11260661.732985748,20126562.190094875,0.0,97756278.82455324,5902248.00238031,62223375.36370322,3419968.9806404795,35532903.46085003 
 08/21  20:00:00,9913116.195592422,21.0,24.0,19.0,26.0,117061846.66800982,0.0,17822278.217253385,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.007278469133363301,8117909.8104590899,93492860.61452142,0.0,81029700.0,12463160.6145214,0.0,43341151.40011271,9383887.119850774,20077108.2230689,0.0,82376226.12967797,5902248.002380322,57220039.53781648,3419968.9806404539,25156186.591861488 
 08/21  21:00:00,11569483.843590402,21.0,24.0,19.0,26.0,114017386.78541085,0.0,15166711.967102699,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.008005263310027832,7729016.177283996,90161300.97055088,0.0,75627720.0,14533580.970550877,0.0,39395466.00284085,10322319.430643367,19079758.57768283,0.0,72182455.92345417,5902248.002380345,54736498.33624725,3419968.9806404539,17445957.5872069 
 08/21  22:00:00,8257372.2996528879,21.0,24.0,19.0,26.0,112017407.62778044,0.0,13645867.60626504,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.006550981437415543,7249881.381945533,75217279.9338016,0.0,64823759.99999999,10393519.933801622,0.0,34591589.022555809,8445555.503847298,17575858.779893079,0.0,65495555.64779101,5902248.002380345,51462138.32583438,3419968.980640473,14033417.321956609 
 08/21  23:00:00,6598564.304164333,21.0,24.0,19.0,26.0,113367503.97874823,0.0,10851491.15896475,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.003638988371314064,11394354.183125606,19124009.20116863,0.0,10803960.0,8320049.201168631,0.0,27211392.391458885,4691971.941673857,21202806.840206535,0.0,52735820.90120516,5902248.002380322,48689972.01189376,3419968.9806404479,4045848.8893113697 
 08/21  24:00:00,3298489.6428557296,21.0,24.0,19.0,26.0,66532760.70876201,0.0,6718042.510005768,12027720.822196469,10666800.0,20077200.0,9322216.98862597,0.0029113986416726145,7720780.385022398,14998993.982808885,0.0,10803960.0,4195033.982808884,0.0,13865191.25604935,3753583.428877012,19942154.51934336,0.0,33001284.686363296,5902248.002380333,33001284.686363304,3419968.980640454,0.0 
 08/22  01:00:00,1647634.3543232803,15.6,30.0,15.6,30.0,39183896.45427859,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,6507856.180213107,12935463.945641276,0.0,10803960.0,2131503.9456412757,0.0,0.0,0.0,16685380.987798077,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  02:00:00,0.0,15.6,30.0,15.6,30.0,39158885.13820821,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,6482844.864142723,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,16643681.438657012,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  03:00:00,1647651.351898183,15.6,30.0,15.6,30.0,39149676.285825539,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,6473636.011760042,12935485.192207596,0.0,10803960.0,2131525.1922075955,0.0,0.0,0.0,16507830.107681234,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  04:00:00,0.0,15.6,30.0,15.6,30.0,42156718.371191058,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,9480678.097125566,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,26445745.57393249,0.0,0.0,0.0,0.0,0.0,0.0 
 08/22  05:00:00,1647668.2700638246,21.0,24.0,19.0,26.0,65109506.37488255,0.0,3372007.6312315289,12027720.822196469,10666800.0,20077200.0,9322216.98862597,0.0,9643560.93282857,18337486.339514216,0.0,16205939.999999999,2131546.339514217,0.0,10217721.727813963,0.0,26358978.117498034,0.0,16592550.152544387,5902248.002380339,16592550.152544423,3419968.9806404656,0.0 
 08/22  06:00:00,3297571.7371299008,21.0,24.0,19.0,26.0,114201112.86958005,0.0,6863113.677148351,24055441.644392939,0.0,65077200.0,9322216.98862597,0.0021814611931444485,8883140.557231337,52811706.62237717,0.0,48617819.99999999,4193886.6223771774,0.0,22912686.261202776,2816332.7454309028,23579327.962706388,0.0,33811394.806044,5902248.002380306,33811394.80604401,3419968.9806404367,0.0 
 08/22  07:00:00,11572432.102579102,21.0,24.0,19.0,26.0,115057692.41492532,0.0,9074261.836352118,24055441.644392939,0.0,65077200.0,9322216.98862597,0.00873234668542302,7528571.936821963,90164986.22450547,0.0,75627720.0,14537266.224505473,0.0,31305978.847282556,11265258.023949633,19234098.217418989,0.0,45065454.139232959,5902248.002380345,45065454.13923292,3419968.9806404605,0.0 
 08/22  08:00:00,11569310.814789797,21.0,24.0,19.0,26.0,95787317.14730452,0.0,7832037.914387878,24055441.644392939,0.0,47077200.0,9322216.98862597,0.008007267720078909,7500420.591890477,68553164.68864547,0.0,54019800.0,14533364.688645475,0.0,29615883.401042407,10326529.17954056,19230629.50467512,0.0,39138043.74735029,5902248.002380345,39138043.74735025,3419968.9806404479,0.0 
 08/22  09:00:00,8257258.083340496,21.0,24.0,19.0,26.0,95965086.36758195,0.0,8003362.5885736909,24055441.644392939,0.0,47077200.0,9322216.98862597,0.006551178659183819,7506865.139438182,64413177.16611447,0.0,54019800.0,10393377.166114476,0.0,28387666.566773148,8448989.51435064,19231088.85734403,0.0,40075909.91728624,5902248.002380322,40075909.917286228,3419968.980640454,0.0 
 08/22  10:00:00,8255010.550224361,21.0,24.0,19.0,26.0,116810571.2899034,0.0,10801100.183331088,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005822474123319874,7554612.467730934,129234127.80291537,0.0,118843560.0,10390567.802915356,0.0,32277059.943996218,7510221.8416891009,19243110.940935755,0.0,53444765.95071974,5902248.002380328,49204616.740283999,3419968.9806404637,4240149.210435745 
 08/22  11:00:00,9909641.115143128,21.0,24.0,19.0,26.0,128514088.16035745,0.0,18511690.401106288,24055441.644392939,0.0,65077200.0,9322216.98862597,0.0065495627343965388,11547539.119682707,158312276.84621025,0.0,145853460.00000004,12458816.846210208,0.0,43201295.92653184,8448993.817538349,22162032.0,0.0,91225494.39751996,5902248.002380334,69820526.55030735,3419968.9806404605,21404967.847212595 
 08/22  12:00:00,8256022.998618773,21.0,24.0,19.0,26.0,133586000.05291496,0.0,26381853.381065027,24055441.644392939,0.0,65077200.0,9322216.98862597,0.0058218431195864298,8749288.03300919,140039353.33944506,0.0,129647519.99999999,10391833.339445098,0.0,52095170.92862989,7510223.79789326,22839185.54132957,0.0,129981406.57387738,5902248.002380311,96017336.88777548,3419968.9806404665,33964069.68610192 
 08/22  13:00:00,6602588.1508730449,21.0,24.0,19.0,26.0,135539032.68724606,0.0,29408151.19084912,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005096363874431892,7676022.858281694,121766658.91431554,0.0,113441580.0,8325078.914315546,0.0,51978593.138338427,6571446.537146057,19231419.900997323,0.0,144350755.34441263,5902248.002380322,103108279.32994254,3419968.98064046,41242476.01447007 
 08/22  14:00:00,6601740.442204764,21.0,24.0,19.0,26.0,113710824.38956654,0.0,25534407.84178006,24055441.644392939,0.0,47077200.0,9322216.98862597,0.004365405236569243,7721557.910402193,83951739.2985443,0.0,75627720.0,8324019.298544304,0.0,40705455.07820958,5632653.144648338,19231438.270132495,0.0,122665136.44034606,5902248.002380334,87605893.02357406,3419968.9806404605,35059243.416771989 
 08/22  15:00:00,6601011.308909517,21.0,24.0,19.0,26.0,115980227.593604,0.0,27734396.80588323,24055441.644392939,0.0,47077200.0,9322216.98862597,0.004365802950037608,7790972.1503360909,78548847.89918284,0.0,70225740.0,8323107.899182838,0.0,38325187.98497509,5632668.595137946,19229523.52135849,0.0,130071093.52900653,5902248.002380322,88928789.52160928,3419968.980640473,41142304.00739723 
 08/22  16:00:00,6600285.328718987,21.0,24.0,19.0,26.0,118742116.23107352,0.0,30466774.895297439,24055441.644392939,0.0,47077200.0,9322216.98862597,0.0043668311419683869,7820482.698390353,89351900.44112763,0.0,81029700.0,8322200.44112764,0.0,40187033.55974965,5632668.599323317,19229256.115330157,0.0,141856564.25759018,5902248.002380322,95460094.77753437,3419968.980640467,46396469.480055768 
 08/22  17:00:00,8256268.786107583,21.0,24.0,19.0,26.0,143857657.82876776,0.0,37564681.94124393,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005823142311469255,7838117.248681756,102225800.56798867,0.0,91833660.00000002,10392140.567988653,0.0,51974548.13611768,7510224.042071299,19226920.390018017,0.0,174418406.22789229,5902248.002380311,116232176.10583526,3419968.9806404605,58186230.12205706 
 08/22  18:00:00,11568258.41891586,21.0,24.0,19.0,26.0,143066873.38931427,0.0,36797776.87123016,24055441.644392939,0.0,65077200.0,9322216.98862597,0.008008487383586706,7814237.877056729,106365709.21871186,0.0,91833660.00000002,14532049.218711833,0.0,53311458.201179537,10326500.342645836,19223395.29525035,0.0,172280601.97329233,5902248.00238031,113661992.46835724,3419968.9806404605,58618609.50493507 
 08/22  19:00:00,11573589.463643037,21.0,24.0,19.0,26.0,144836982.3889506,0.0,33288332.95880147,24055441.644392939,5333400.0,65077200.0,9322216.98862597,0.008730620498968046,7760390.788399575,106372372.89844226,0.0,91833660.00000002,14538712.89844223,0.0,51561145.081598449,11265255.158868026,19224768.747814426,0.0,158950682.87102855,5902248.002380322,105385789.68700278,3419968.9806404665,53564893.18402576 
 08/22  20:00:00,9912943.69806238,21.0,24.0,19.0,26.0,125586185.89668739,0.0,26757053.40970614,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.007279175510414952,7707473.846683186,93492644.99669163,0.0,81029700.0,12462944.996691633,0.0,42907724.04976685,9387715.701479292,19230251.156794996,0.0,129855312.22526683,5902248.00238031,91701072.193688,3419968.9806404665,38154240.031578827 
 08/22  21:00:00,11569308.630431515,21.0,24.0,19.0,26.0,119217074.56704,0.0,20708965.59438633,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.008006227789070455,7386450.331628546,90161081.95824933,0.0,75627720.0,14533361.958249324,0.0,39010463.01055412,10326528.170982989,18210551.044995414,0.0,101228225.91862192,5902248.002380322,75886205.6905575,3419968.9806404479,25342020.22806437 
 08/22  22:00:00,8257259.10635217,21.0,24.0,19.0,26.0,114550484.21053307,0.0,16149953.259500016,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.00655118260550973,7278872.311462983,75217138.44485484,0.0,64823759.99999999,10393378.444854856,0.0,33884041.74767813,8448989.544477707,17691744.844710005,0.0,78794123.65823233,5902248.002380334,61784043.12921933,3419968.980640473,17010080.529013054 
 08/22  23:00:00,6598481.980581735,21.0,24.0,19.0,26.0,114540524.87375757,0.0,11992493.49905356,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.0036398476348843977,11426372.73804527,19123906.298638874,0.0,10803960.0,8319946.298638871,0.0,26624948.716300407,4693882.481096214,21267501.284022184,0.0,58282744.86359729,5902248.002380345,51671062.49181891,3419968.980640422,6611682.371778355 
 08/22  24:00:00,3298451.2001198197,21.0,24.0,19.0,26.0,65449375.44341415,0.0,5679303.017489933,12027720.822196469,10666800.0,20077200.0,9322216.98862597,0.0029113605779794748,7676134.61219042,14998945.930298886,0.0,10803960.0,4194985.930298884,0.0,13477647.630024026,3755110.7736342826,19851671.060931148,0.0,28030630.771523015,5902248.00238031,28030630.771523026,3419968.9806404507,0.0 
 08/23  01:00:00,1647615.1923538142,15.6,30.0,15.6,30.0,39153312.0444568,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,6477271.770391316,12935439.993632982,0.0,10803960.0,2131479.9936329808,0.0,0.0,0.0,16612397.33579415,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  02:00:00,0.0,15.6,30.0,15.6,30.0,39172819.512639638,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,6496779.238574149,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,16722483.437003214,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  03:00:00,1647632.2321849606,15.6,30.0,15.6,30.0,39157864.76900496,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,6481824.494939473,12935461.293018604,0.0,10803960.0,2131501.2930186048,0.0,0.0,0.0,16633342.082213395,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  04:00:00,0.0,15.6,30.0,15.6,30.0,39759627.04174355,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,7083586.76767806,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,18611316.54944437,0.0,0.0,0.0,0.0,0.0,0.0 
 08/23  05:00:00,1647649.169522795,21.0,24.0,19.0,26.0,61157718.998316798,0.0,1848118.4790520827,12027720.822196469,10666800.0,20077200.0,9322216.98862597,0.0,7215662.708442267,18337462.46429001,0.0,16205939.999999999,2131522.4642900137,0.0,10324595.475014585,0.0,18399239.579617539,0.0,9195697.599375083,5902248.0023803249,9195697.599375088,3419968.9806404488,0.0 
 08/23  06:00:00,3297534.342905107,21.0,24.0,19.0,26.0,111451853.21605075,0.0,5288811.640387438,24055441.644392939,0.0,65077200.0,9322216.98862597,0.002181262178729801,7708182.940463141,52811659.88048125,0.0,48617819.99999999,4193839.8804812554,0.0,23441379.416138889,2817655.917121834,19818090.740277277,0.0,26386649.462134519,5902248.002380325,26386649.46213451,3419968.980640473,0.0 
 08/23  07:00:00,11572331.028713633,21.0,24.0,19.0,26.0,113279587.89716932,0.0,7335322.518726107,24055441.644392939,0.0,65077200.0,9322216.98862597,0.008733245141506346,7489406.736691076,90164859.88456592,0.0,75627720.0,14537139.884565916,0.0,31336162.22180666,11270547.711608695,19225378.98675637,0.0,36468345.87923148,5902248.002380345,36468345.87923148,3419968.9806404665,0.0 
 08/23  08:00:00,11569239.375321838,21.0,24.0,19.0,26.0,94512877.96829318,0.0,6570897.887732331,24055441.644392939,0.0,47077200.0,9322216.98862597,0.008008333625620206,7487121.439533622,68553075.3910014,0.0,54019800.0,14533275.391001398,0.0,29172662.24944693,10331386.291506935,19217627.948958026,0.0,32576352.071456665,5902248.002380322,32576352.07145665,3419968.9806404665,0.0 
 08/23  09:00:00,8257221.691929571,21.0,24.0,19.0,26.0,94430313.86503434,0.0,6473334.433391315,24055441.644392939,0.0,47077200.0,9322216.98862597,0.006551769399917825,7502120.792072369,64413131.67771216,0.0,54019800.0,10393331.677712156,0.0,27480938.70679053,8452958.679954835,19215092.84013995,0.0,31953991.657700607,5902248.002380322,31953991.65770057,3419968.9806404795,0.0 
 08/23  10:00:00,8255503.231984212,21.0,24.0,19.0,26.0,112355838.63472672,0.0,6421854.912482343,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005823170417138458,7479125.083402307,129234743.64345406,0.0,118843560.0,10391183.643454064,0.0,31512520.506684364,7513752.573443722,19222615.592931849,0.0,31856586.503955187,5902248.002380311,31856586.503955187,3419968.9806404665,0.0 
 08/23  11:00:00,9910076.284109917,21.0,24.0,19.0,26.0,117639163.29857198,0.0,7770064.706776232,24055441.644392939,0.0,65077200.0,9322216.98862597,0.006550388471326842,11414239.952226468,158312820.79711888,0.0,145853460.00000004,12459360.797118837,0.0,39210936.8913625,8452964.071423242,22162032.0,0.0,38612431.830146018,5902248.002380322,38612431.830145988,3419968.9806404605,0.0 
 08/23  12:00:00,8256027.800453384,21.0,24.0,19.0,26.0,116431530.98498439,0.0,9469034.232566905,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005822500732801498,8507638.113576089,140039359.3416247,0.0,129647519.99999999,10391839.341624709,0.0,45224797.2409901,7513753.273981202,22820461.97131734,0.0,46949936.31923497,5902248.00238031,46949936.31923492,3419968.9806404539,0.0 
 08/23  13:00:00,6602601.970748008,21.0,24.0,19.0,26.0,114704757.23311863,0.0,8792666.537789908,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005096998179067037,7457232.0572128039,121766676.18883217,0.0,113441580.0,8325096.188832154,0.0,44795955.74175145,6574534.823355489,19218890.608810184,0.0,43313376.49555591,5902248.002380322,43313376.49555589,3419968.980640473,0.0 
