Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),HeatRejection:EnergyTransfer [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 01/23  13:00:00,1780600063.6793776,0.0,0.0,963113651.9999994,0.0,545953921.3186814,254313066.00440527,2392745.5581594577,14826678.798131723,4526396242.845018,4117356165.399313,174033360.00000004,235006717.44570548,0.0,16144079.28134685,551337786.7619588,171278026.5787109,39505452.479610588,3148483251.55033,0.0 
 01/23  14:00:00,1758887274.6184056,0.0,0.0,963113651.9999994,0.0,524349514.9186813,254313066.00440527,2088113.186424243,15022928.508895077,4222180466.1825706,3899629588.050843,87016680.00000002,235534198.13172759,0.0,5493124.8284047,548745528.6863284,177201154.6069283,40340946.78082023,2985710102.011274,0.0 
 01/23  15:00:00,1758694332.8105024,0.0,0.0,963113651.9999994,0.0,524349514.9186813,254313066.00440527,1853490.6489331788,15064609.238482465,3939111024.7749226,3685740656.0079758,87016680.00000002,166353688.7669469,0.0,0.0,604740391.1828165,144623347.49117825,40360425.24902735,2824301821.598957,0.0 
 01/23  16:00:00,1730269005.4526027,0.0,0.0,963113651.9999994,0.0,496207971.0593406,254313066.00440527,1698555.5751024574,14935760.813754354,3529634216.651982,3312194906.728904,17403336.0,200035973.92307753,0.0,9788818.755748639,787038788.8179489,150547080.1636508,39344906.18709184,2539761717.716496,0.0 
 01/23  17:00:00,1738592473.4092158,0.0,0.0,963113651.9999994,26248800.0,478868630.4,254313066.00440527,2086892.9668765478,13961432.037934192,3483724844.457451,3301161543.996517,17403336.0,165159964.46093346,0.0,17748286.07757915,1007643810.354348,123399489.93872866,34012317.32401189,2514464224.2995026,0.0 
 01/23  18:00:00,1504639883.0756729,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,3119592.7453884037,13687693.925880004,4648777798.598664,4466227724.317973,17403336.0,165146738.28069187,0.0,67335603.21369837,696350136.8295996,123399516.52169493,33419075.692780705,3380570905.794223,0.0 
 01/23  19:00:00,1505367650.5202649,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,3896805.8015050629,13638248.314355459,5226050914.699573,5042752313.254929,17403336.0,165895265.44464208,0.0,100207363.66013837,655803640.6026937,136726530.6894421,33300187.488617027,3821895802.4229905,0.0 
 01/23  20:00:00,1507024185.1796656,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,3997194.5184821428,15194394.256779189,5288594252.173221,5206972776.34407,17403336.0,64218139.829150829,0.0,112812576.54195297,630515857.984873,37019517.19428744,39963198.23791194,3954233272.863808,0.0 
 01/23  21:00:00,1506958957.527363,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,4019147.8756661077,15107213.247292703,5306233102.892248,5256729522.281284,17403336.0,32100244.610964326,0.0,142304494.67748765,621280437.6477958,32577172.696172637,39606983.26411954,3992582360.977477,0.0 
 01/23  22:00:00,476690762.1876378,0.0,0.0,189733389.44400008,78746400.0,189143078.4,6081420.744584022,105763.68722726252,12880709.911826492,75695790.59381566,26189634.636738048,17403336.0,32102819.957077609,0.0,16505646.511174797,56654754.117030929,32577218.238627055,35511911.05608948,23246016.158874647,0.0 
 01/23  23:00:00,487717894.52843156,0.0,0.0,189733389.44400008,78746400.0,189143078.4,17751160.717513384,165438.69137692933,12178427.27554107,109822520.04818118,60474139.883362878,17403336.0,31945044.1648183,0.0,36111671.84004189,138742955.9658814,17769391.962716029,33145259.501957284,65946664.51927285,0.0 
 01/23  24:00:00,490603676.02274957,0.0,0.0,189733389.44400008,78746400.0,189143078.4,16580614.952326196,243906.5906974572,16156286.635725849,156311998.02500195,107010672.71933979,17403336.0,31897989.30566216,0.0,55474709.28051925,106549380.8251867,13327043.996496993,38839569.48546705,96257003.86720842,0.0 
 01/24  01:00:00,513432101.8480451,0.0,0.0,189733389.44400008,78746400.0,189143078.4,43137641.31241235,314565.1663534031,12357027.525279247,187884496.8327172,170409160.8327172,17403336.0,72000.0,0.0,114007183.81051843,98754207.45743391,7411228.678770069,34176370.6147293,145224613.19425313,174.34249928737285 
 01/24  02:00:00,526453767.64670547,0.0,0.0,189733389.44400008,78746400.0,189143078.4,56138124.44010058,364162.19055216936,12328613.172052619,231540063.59176389,214064727.59176389,17403336.0,72000.0,0.0,139993402.88052363,85521525.71176076,7411228.678897452,34007298.82812167,161530500.931955,0.0 
 01/24  03:00:00,534662257.3410374,0.0,0.0,189733389.44400008,78746400.0,189143078.4,64298661.684225399,431366.7503611535,12309361.06245083,318281322.92669346,269049136.89399787,17403336.0,31828850.032695589,0.0,170623744.04987855,76458800.7619395,7411228.678836431,33893093.71357047,202513358.58088208,0.0 
 01/24  04:00:00,524650848.89382627,0.0,0.0,189733389.44400008,78746400.0,189143078.4,54295103.6028661,439978.19623623069,12292899.250723886,293150677.3572674,275675341.3572674,17403336.0,72000.0,0.0,160504006.94070513,63286812.01159565,7411228.678732768,33795418.052243579,200068423.26436243,0.0 
 01/24  05:00:00,545007439.6244338,0.0,0.0,189733389.44400008,78746400.0,189143078.4,66872147.005076978,576468.6895340327,19935956.0858226,391509299.61383119,374033963.61383119,17403336.0,72000.0,0.0,222345128.17308248,60243095.110355999,7411228.678901136,66395852.0066399,263847281.89017303,0.0 
 01/24  06:00:00,548902467.1722169,0.0,0.0,189733389.44400008,78746400.0,189143078.4,72024810.21354372,571137.6221095142,18683651.492563558,404491872.3925596,355253029.5808749,17403336.0,31835506.811684669,0.0,220009008.20710779,53564726.31245306,7411228.678840811,61014851.1734246,252744758.63000668,0.0 
 01/24  07:00:00,748476940.8998684,0.0,0.0,189733389.44400008,78746400.0,191659478.4,254313066.00440527,18503085.644181953,15521521.407281289,8582691930.852501,8565216594.852501,17403336.0,72000.0,0.0,2138940612.7351866,55273463.0497172,7411228.643625507,47105862.520118329,6271261275.63824,0.0 
 01/24  08:00:00,1442432162.0240873,0.0,0.0,963113651.9999994,13124400.0,191659478.4,254313066.00440527,6064981.963403925,14156583.656279009,6658168898.9963879,6543087664.079856,17403336.0,97677898.91653154,0.0,936381381.0940489,72958316.31126052,80047484.91941582,36413036.65806851,5033345569.846429,0.0 
 01/24  09:00:00,1759697659.601406,0.0,4827.203687078725,963113651.9999994,0.0,524349514.9186813,254313066.00440527,3466012.6240577988,14450586.850574876,5493170298.601563,5231322183.144493,130525020.0,131323095.45707065,0.0,179544753.33402468,258332032.01331458,104750017.81427413,38124349.71117958,3988429680.9053804,42397.061931451084 
 01/24  10:00:00,1759513847.256671,0.0,6606.724751655286,963113651.9999994,0.0,524349514.9186813,254313066.00440527,3044757.504258007,14686250.104575087,5199711927.901275,4869687797.166899,130525020.0,199499110.7343766,0.0,108251590.25812412,347483064.8728463,143289325.28951473,39362414.30788874,3711323161.3146154,55580.00864750046 
 01/24  11:00:00,1780830491.902263,0.0,4604.40903797815,963113651.9999994,0.0,545953921.3186814,254313066.00440527,2609384.5258339794,14835863.64430489,4802622827.017383,4462084436.796631,174033360.00000004,166505030.22075138,0.0,62880952.18246019,425588898.5651066,147735635.58594967,39820263.75579488,3410314522.962262,37716.187508911644 
 01/24  12:00:00,1784314505.4190269,0.0,0.0,963113651.9999994,0.0,545953921.3186814,254313066.00440527,2389485.20186791,18544380.894073007,4530776841.063106,4122571206.2401716,174033360.00000004,234172274.82293497,0.0,31232378.394785674,570052584.1622413,161076244.8891395,44141245.905077617,3146510791.289912,0.0 
 01/24  13:00:00,1780512878.9474383,0.0,0.0,963113651.9999994,0.0,545953921.3186814,254313066.00440527,2168246.480464805,14963993.143887267,4239895265.105648,3864424951.084974,174033360.00000004,201436954.02067454,0.0,17968953.73544476,618715246.9641399,171452002.13683976,40036002.459099847,2959631277.703212,0.0 
 01/24  14:00:00,1758988537.443035,0.0,0.0,963113651.9999994,0.0,524349514.9186813,254313066.00440527,2119970.4031485177,15092334.116800137,4233631605.8871195,3911092986.0577089,87016680.00000002,235521939.8294098,0.0,12758035.497352332,566440081.6374678,177380981.87638588,40789833.10346044,2989596280.225669,0.0 
 01/24  15:00:00,1758961474.8695608,0.0,0.0,963113651.9999994,0.0,524349514.9186813,254313066.00440527,2138331.048876896,15046910.897597611,4245864587.5286667,3959263820.802925,87016680.00000002,199584086.72574175,0.0,10846164.875135374,581363376.4889591,144771550.0320071,40658241.823399599,3028119625.0075199,0.0 
 01/24  16:00:00,1730637666.9670938,0.0,0.0,963113651.9999994,0.0,496207971.0593406,254313066.00440527,2140819.918811245,14862157.98453658,3951742182.403081,3767650726.894095,17403336.0,166688119.50898666,0.0,13432895.516364815,734692285.7270471,150700250.28590305,39567611.46877082,2880328804.155979,0.0 
 01/24  17:00:00,1738707407.056192,0.0,0.0,963113651.9999994,26248800.0,478868630.4,254313066.00440527,2137731.6816327355,14025526.970154409,3498128656.898034,3315559157.710033,17403336.0,165166163.188001,0.0,23161597.962545258,998333363.475287,123530855.70933299,34412777.36278573,2536998997.6368019,0.0 
 01/24  18:00:00,1504110931.9091786,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,2281600.7070537225,13996734.797720429,3833379171.1416265,3650825526.529996,17403336.0,165150308.61162944,0.0,40714697.73342283,704238404.9239497,123530807.8245512,34130188.09653797,2789256510.422177,0.0 
 01/24  19:00:00,1504673572.2943483,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,2968903.9411031797,13872071.948840622,4504319964.182374,4321030722.85741,17403336.0,165885905.324964,0.0,59204252.8507383,665201627.0455482,136871370.8071122,34242220.08424522,3256459807.101032,0.0 
 01/24  20:00:00,1504790368.129787,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,3111116.1456449439,13846655.579738036,4599661424.030076,4518037060.316248,17403336.0,64221027.71382795,0.0,69729808.45318625,644326145.2575462,37056105.081138629,34411276.4216166,3437332023.530906,0.0 
 01/24  21:00:00,1504494159.242261,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,2705871.3492900507,13955691.488566615,4247419034.805123,4197916224.4810454,17403336.0,32099474.324077663,0.0,83843052.41282363,662770774.315411,32609381.919142628,34576531.61633178,3199045835.1196339,0.0 
 01/24  22:00:00,475596092.83844259,0.0,0.0,189733389.44400008,78746400.0,189143078.4,5817011.146993412,60190.335986019454,12096023.511463006,91498626.59714048,9965435.024612975,17403336.0,64129855.5725275,0.0,6990469.84078921,60466623.38780521,32609405.602051878,31916449.873555174,11401371.069492853,0.0 
 01/24  23:00:00,475423806.5206254,0.0,0.0,189733389.44400008,78746400.0,189143078.4,5288191.951812193,44813.869156453264,12467932.855656658,28659966.313993675,11184630.313993674,17403336.0,72000.0,0.0,7847640.624025023,49552012.03266773,17786947.19717548,34080346.70052175,12153928.761510514,0.0 
 01/24  24:00:00,480619889.5376631,0.0,0.0,189733389.44400008,78746400.0,189143078.4,6610239.939765241,51913.268227050736,16334868.485670655,66631902.92180823,17331665.763466754,17403336.0,31896901.158341484,0.0,11596341.26507921,59122285.304593119,13340211.145546966,39430526.1906217,17509162.480834485,0.0 
 01/25  01:00:00,485598105.09358188,0.0,0.0,189733389.44400008,78746400.0,189143078.4,15258566.964373146,79194.59519379081,12637475.690014868,52775857.33008161,35300521.33008161,17403336.0,72000.0,0.0,20511007.61167556,130191660.72400037,7418210.908618274,34834534.14418787,37950423.787981327,0.0 
 01/25  02:00:00,489456794.8315002,0.0,0.0,189733389.44400008,78746400.0,189143078.4,19073208.70546643,109816.14226746359,12650902.139766276,103329354.79631488,54090610.77191278,17403336.0,31835408.024402095,0.0,27541379.86477317,150444093.6438966,7418210.888945649,34752134.66569889,54383122.116853389,0.0 
 01/25  03:00:00,485617069.81228199,0.0,0.0,189733389.44400008,78746400.0,189143078.4,15258566.964373146,109578.80138659955,12626056.202522127,75103522.78259057,57628186.78259057,17403336.0,72000.0,0.0,27314277.51804915,111338834.78789637,7418210.90369143,34649909.237845707,53778620.727886009,0.0 
 01/25  04:00:00,489423586.9382991,0.0,0.0,189733389.44400008,78746400.0,189143078.4,19073208.70546643,169604.87192114467,12557905.516911503,114667591.83879398,97192255.838794,17403336.0,72000.0,0.0,43202717.86083314,124660252.54226198,7418210.9085732749,34493584.26655994,84170591.70099165,0.0 
 01/25  05:00:00,493970310.13965687,0.0,0.0,189733389.44400008,78746400.0,189143078.4,22121194.486644024,215364.2996395232,14010883.509373127,186597643.1395396,137364809.3850978,17403336.0,31829497.754441766,0.0,62164072.67384094,78403570.90762472,7418210.908060612,40937046.65368727,106694167.35498588,0.0 
 01/25  06:00:00,528540407.1860287,0.0,0.0,189733389.44400008,78746400.0,189143078.4,56724015.37767295,390116.90987325579,13803407.054482395,276951625.17209187,259476289.1720918,17403336.0,72000.0,0.0,140086896.13001869,78879415.43907216,7418210.894037146,40328290.51433943,188348971.7816779,0.0 
 01/25  07:00:00,743982510.011058,0.0,0.0,189733389.44400008,78746400.0,191659478.4,254313066.00440527,16426450.21105812,13103725.95159455,8378552396.895147,8361077060.895147,17403336.0,72000.0,0.0,1971402971.6847289,59792051.40432505,7418210.906552643,36865632.37346539,6112331185.587819,0.0 
 01/25  08:00:00,1441863338.1634479,0.0,0.0,963113651.9999994,13124400.0,191659478.4,254313066.00440527,5491234.6067562219,14161507.152287456,6535281416.194454,6420185920.54627,17403336.0,97692159.6481849,0.0,777889863.5378653,81931079.90414068,80128775.94820965,36445856.33094919,4929334437.959502,0.0 
 01/25  09:00:00,1759834188.735808,0.0,4545.705683990023,963113651.9999994,0.0,524349514.9186813,254313066.00440527,3601031.7561834889,14452378.350854025,5623400738.686141,5328740219.350283,130525020.0,164135499.33585874,0.0,128629868.57324727,324850464.05632409,104853660.76194957,38137448.283220488,4050059457.4411795,41298.59060798997 
 01/25  10:00:00,1759842567.2382639,0.0,6111.672988593692,963113651.9999994,0.0,524349514.9186813,254313066.00440527,3405476.83255234,14654745.809636627,5417775690.085276,5120937998.29074,130525020.0,166312671.79453606,0.0,72260405.71919388,423785938.1256096,143427727.79991678,39339530.763169217,3901522709.292083,54803.678339046455 
 01/25  11:00:00,1781568531.9664083,0.0,3823.174939830415,963113651.9999994,0.0,545953921.3186814,254313066.00440527,3492193.0328458326,14691876.43553647,5534019257.856064,5160161726.042425,174033360.00000004,199824171.8136389,0.0,60136753.9922409,454188269.04782679,147879753.8517055,39544840.31871918,3933285478.241356,34379.789285196995 
 01/25  12:00:00,1785338152.4064728,0.0,0.0,963113651.9999994,0.0,545953921.3186814,254313066.00440527,3560391.0572532585,18397122.02613315,5436584397.506047,5061819121.994575,174033360.00000004,200731915.51147343,0.0,47165479.87085613,568113548.8742029,161232552.3110903,43659881.2693835,3860530155.3786308,0.0 
 01/25  13:00:00,1781463186.9192448,0.0,0.0,963113651.9999994,0.0,545953921.3186814,254313066.00440527,3397016.4278084535,14685531.16835023,5320593497.791599,4911479901.458482,174033360.00000004,235080236.33311785,0.0,35673023.07796852,596953996.9533789,171618024.29830326,39472973.60020332,3752572122.546481,0.0 
 01/25  14:00:00,1759855026.6675189,0.0,0.0,963113651.9999994,0.0,524349514.9186813,254313066.00440527,3264663.338867422,14814130.405565218,5193870927.179115,4904952447.238255,87016680.00000002,201901799.9408595,0.0,23215369.17914863,544495703.1266037,177552493.7916286,40275263.66344484,3746610460.337449,0.0 
 01/25  15:00:00,1759711842.781085,0.0,0.0,963113651.9999994,0.0,524349514.9186813,254313066.00440527,3140538.080501529,14795071.777497203,5117943601.064456,4831271705.189749,87016680.00000002,199655215.87470726,0.0,10227469.369302694,599395958.4499559,144911981.51313923,40184536.91326013,3690778458.7199995,0.0 
 01/25  16:00:00,1731488618.2326813,0.0,0.0,963113651.9999994,0.0,496207971.0593406,254313066.00440527,3264113.687626987,14589815.481308487,4952232088.912995,4734796681.299309,17403336.0,200032071.6136858,0.0,18896975.31615745,754986663.5454474,150847052.81119485,38977972.69941797,3615522729.440263,0.0 
 01/25  17:00:00,1726891195.6438637,0.0,0.0,963113651.9999994,13124400.0,478868630.4,254313066.00440527,3762834.2049403178,13708613.034518492,4887909443.879218,4705325445.285795,17403336.0,165180662.59342236,0.0,27763227.187519216,950914261.1461016,123656171.44476055,33729333.14578533,3586571537.4389746,0.0 
 01/25  18:00:00,1506309926.7222958,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,4837965.445829195,13639364.872062426,5912621617.981528,5730063349.468362,17403336.0,165154932.51316578,0.0,100174184.42299842,607534208.7026775,123655993.82271202,33325315.525128198,4349243621.845182,0.0 
 01/25  19:00:00,1506801606.0915867,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,5335438.18272318,13633571.504459035,6228214231.404652,6044883349.793913,17403336.0,165927545.61073924,0.0,137306089.8693989,591272706.7842668,137008901.21043519,33291839.292870694,4588154296.947914,0.0 
 01/25  20:00:00,1508275778.8874562,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,5261825.931160538,15181356.551891497,6133216588.920774,6083666603.14033,17403336.0,32146649.780444445,0.0,152897556.45669426,577364695.8695914,37091016.699463557,39905799.01691409,4617499366.265049,0.0 
 01/25  21:00:00,1508203497.4726425,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,5293498.158389244,15077402.909848877,6219063869.166014,6137531887.170215,17403336.0,64128645.99579997,0.0,189072196.32652173,572344005.6785719,32640097.754930717,39452354.97020088,4657939235.298146,0.0 
