Date/Time,LGSTORE1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),LGSTORE1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),LGSTORE2:Zone Thermostat Heating Setpoint Temperature [C](Hourly),LGSTORE2:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE2:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE2:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE3:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE3:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE4:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE4:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE5:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE5:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE6:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE6:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE7:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE7:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE8:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE8:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC_10:10:Air System Total Heating Energy [J](Hourly),PSZ-AC_10:10:Air System Total Cooling Energy [J](Hourly),PSZ-AC_1:1:Air System Total Heating Energy [J](Hourly),PSZ-AC_1:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC_2:2:Air System Total Heating Energy [J](Hourly),PSZ-AC_2:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC_3:3:Air System Total Heating Energy [J](Hourly),PSZ-AC_3:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC_4:4:Air System Total Heating Energy [J](Hourly),PSZ-AC_4:4:Air System Total Cooling Energy [J](Hourly),PSZ-AC_5:5:Air System Total Heating Energy [J](Hourly),PSZ-AC_5:5:Air System Total Cooling Energy [J](Hourly),PSZ-AC_6:6:Air System Total Heating Energy [J](Hourly),PSZ-AC_6:6:Air System Total Cooling Energy [J](Hourly),PSZ-AC_7:7:Air System Total Heating Energy [J](Hourly),PSZ-AC_7:7:Air System Total Cooling Energy [J](Hourly),PSZ-AC_8:8:Air System Total Heating Energy [J](Hourly),PSZ-AC_8:8:Air System Total Cooling Energy [J](Hourly),PSZ-AC_9:9:Air System Total Heating Energy [J](Hourly),PSZ-AC_9:9:Air System Total Cooling Energy [J](Hourly) 
 12/25  07:00:00,15.600000000000004,30.000000000000005,15.600000000000004,30.000000000000005,15.600000000000004,30.000000000000005,15.600000000000004,30.000000000000005,15.600000000000004,30.000000000000005,15.600000000000004,30.000000000000005,15.600000000000004,30.000000000000005,15.600000000000004,30.000000000000005,15.600000000000004,30.000000000000005,15.600000000000004,30.000000000000005,55917314.64556293,0.0,0.0,6567571.38096,41346000.0,4853719.3248000009,3150023.939802943,95421665.86558295,95421665.86558295,79039564.52329003,0.0,76337332.69246637,0.0,10862680.666102987,0.0,17049873.211378777,0.0,5117864.461685544,0.0,5169211.33749316,0.0,5199291.990713058,0.0,6214922.149071405,0.0,12264389.050388804,0.0,5932859.65667269,0.0,5960574.560153487,0.0,5715689.5486082979,0.0 
 12/25  08:00:00,15.600000000000002,30.000000000000005,15.600000000000002,30.000000000000005,15.600000000000002,30.000000000000005,15.600000000000002,30.000000000000005,15.600000000000002,30.000000000000005,15.600000000000002,30.000000000000005,15.600000000000002,30.000000000000005,15.600000000000002,30.000000000000005,15.600000000000002,30.000000000000005,15.600000000000002,30.000000000000005,28573212.57192118,0.0,0.0,6567571.38096,13782000.0,4853719.3248000009,3369921.8661611855,102047592.46443017,102047592.46443017,84538609.13421926,0.0,81638073.97154415,0.0,14696793.942481377,0.0,19187178.714419299,0.0,5828758.94546959,0.0,5863869.322618603,0.0,5889672.969233386,0.0,4852001.1317415279,0.0,11305260.337615177,0.0,5462223.487182701,0.0,5490721.227606702,0.0,6431515.759335876,0.0 
 12/25  09:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,51138486.74151541,0.0,0.0,13135142.76192,0.0,9707438.649600001,28295905.329995406,962919128.9780653,962919128.9780653,410251440.65976229,0.0,770335303.1824522,0.0,74061590.22254393,0.0,134829311.24987266,0.0,65754396.99231301,0.0,65814601.598906848,0.0,65862477.43794561,0.0,66232220.399458888,0.0,127425423.25840852,0.0,66104693.67660721,0.0,66117500.13855533,0.0,66428993.53783792,0.0 
 12/25  10:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,51138486.74151541,0.0,0.0,13135142.76192,0.0,9707438.649600001,28295905.329995406,721890457.4872297,721890457.4872297,252184733.42990727,0.0,577512365.9897838,0.0,56656289.03589477,0.0,103498211.77998407,0.0,49356905.95645594,0.0,49482147.31684726,0.0,49522592.23833456,0.0,49614578.567956399,0.0,97736457.42819314,0.0,49878028.509504798,0.0,49893746.99891055,0.0,50169313.48769931,0.0 
 12/25  11:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,100251353.67687539,0.0,0.0,52540571.04768,0.0,19414877.299200003,28295905.329995406,578253856.6482587,578253856.6482587,166478525.61414508,0.0,462603085.318607,0.0,45574788.835050638,0.0,83983721.63268541,0.0,39484786.10154418,0.0,39926796.23236184,0.0,39969575.719280909,0.0,40044125.98326243,0.0,80026112.14347717,0.0,40550270.14826196,0.0,40558028.92988163,0.0,40780784.922799337,0.0 
 12/25  12:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,100251353.67687539,0.0,0.0,52540571.04768,0.0,19414877.299200003,28295905.329995406,493203930.52810266,493203930.52810266,120655301.00525616,0.0,394563144.42248216,0.0,38788385.43551888,0.0,72376769.13361936,0.0,33809926.08922489,0.0,34343305.52254039,0.0,34398199.550629679,0.0,34470270.30456728,0.0,69347618.92230264,0.0,35044958.214121829,0.0,35054537.70755498,0.0,35225078.872398678,0.0 
 12/25  13:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,132993264.96711537,0.0,0.0,78810856.57151997,0.0,25886503.0656,28295905.329995406,405304580.32325389,405304580.32325389,64110771.16235543,0.0,324243664.25860318,0.0,32594888.428941337,0.0,59942269.92884742,0.0,27767360.334387646,0.0,28505347.217611575,0.0,28567582.8017071,0.0,28634427.67071681,0.0,58274627.07749082,0.0,29365046.021506274,0.0,29378900.991266669,0.0,29509119.1161218,0.0 
 12/25  14:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,132993264.96711537,0.0,0.0,78810856.57151997,0.0,25886503.0656,28295905.329995406,367548260.44917866,367548260.44917866,45976778.64862782,0.0,294038608.35934296,0.0,30100341.085592547,0.0,54487777.89703174,0.0,25196121.336506316,0.0,25973651.272351654,0.0,26043041.381350265,0.0,26109191.615579796,0.0,53617261.13806395,0.0,26886565.758683068,0.0,26902387.49909571,0.0,27018174.70508477,0.0 
 12/25  15:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,132993264.96711537,0.0,0.0,78810856.57151997,0.0,25886503.0656,28295905.329995406,350745372.7586347,350745372.7586347,34773889.204006258,0.0,280596298.20690777,0.0,29043264.53021682,0.0,51789310.8787551,0.0,24076884.533145947,0.0,24889579.274916818,0.0,24958812.661120189,0.0,25025483.214513676,0.0,51609134.888127509,0.0,25788731.901696475,0.0,25803001.970737585,0.0,25907999.683674709,0.0 
 12/25  16:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,132993264.96711537,0.0,0.0,78810856.57151997,0.0,25886503.0656,28295905.329995406,362485206.2752213,362485206.2752213,36585520.99223918,0.0,289988165.0201771,0.0,30014039.240161584,0.0,52885772.3903089,0.0,24833387.998764516,0.0,25680515.23981084,0.0,25756963.508799238,0.0,25829318.865799466,0.0,53327797.974890578,0.0,26600157.612878428,0.0,26622522.299921894,0.0,26733595.218838514,0.0 
 12/25  17:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,167448264.96711538,0.0,0.0,78810856.57151997,34455000.0,25886503.0656,28295905.329995406,402498194.9850432,402498194.9850432,47834048.078698787,0.0,321998555.9880346,0.0,33129356.44987798,0.0,57753182.42901098,0.0,27450752.25260001,0.0,28313814.9998658,0.0,28400204.87608852,0.0,28485252.1881484,0.0,58617638.453740838,0.0,29312430.727643338,0.0,29350831.188297687,0.0,29480997.7527576,0.0 
 12/25  18:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,141597353.67687539,0.0,0.0,52540571.04768,41346000.0,19414877.299200003,28295905.329995406,544262047.7759668,544262047.7759668,140204990.5638914,0.0,435409638.2207734,0.0,44565422.062866929,0.0,78246865.5663141,0.0,36642516.24025923,0.0,37412033.190814118,0.0,37512248.65722967,0.0,37605212.32324594,0.0,76493625.01250002,0.0,38348357.46866675,0.0,38368450.880690459,0.0,38510812.148184839,0.0 
 12/25  19:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,108855442.38663544,0.0,0.0,26270285.52384,41346000.0,12943251.5328,28295905.329995406,602127749.3388795,602127749.3388795,175551079.15484337,0.0,481702199.47110369,0.0,48689706.74097538,0.0,86833523.86547449,0.0,40692108.44449649,0.0,41250804.83169801,0.0,41339271.97837332,0.0,41427851.21018886,0.0,83607592.04491072,0.0,41994126.96311253,0.0,42004067.12467096,0.0,42159051.59719972,0.0 
 12/25  20:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,52767290.70575999,0.0,0.0,6567571.38096,41346000.0,4853719.3248000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/25  21:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,52767290.70575999,0.0,0.0,6567571.38096,41346000.0,4853719.3248000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/25  22:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,52767290.70575999,0.0,0.0,6567571.38096,41346000.0,4853719.3248000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/25  23:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,52861470.52056937,0.0,0.0,6567571.38096,41346000.0,4853719.3248000009,94179.81480937267,2838979.8020527285,2838979.8020527285,2350491.602657253,0.0,2271183.8416421834,0.0,2365363.6564515458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/25  24:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,52943848.00296082,0.0,0.0,6567571.38096,41346000.0,4853719.3248000009,176557.29720082356,5333920.858514197,5333920.858514197,4406827.318629038,0.0,4267136.686811358,0.0,4443693.984012148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/26  01:00:00,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,54803276.58230692,0.0,0.0,6567571.38096,41346000.0,6471625.7664,418079.43494691399,12681214.306109935,12681214.306109935,10515847.418630422,0.0,10144971.44488795,0.0,6001871.848692207,0.0,4561179.031142527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/26  02:00:00,15.600000000000002,30.00000000000001,15.600000000000002,30.00000000000001,15.600000000000002,30.00000000000001,15.600000000000002,30.00000000000001,15.600000000000002,30.00000000000001,15.600000000000002,30.00000000000001,15.600000000000002,30.00000000000001,15.600000000000002,30.00000000000001,15.600000000000002,30.00000000000001,15.600000000000002,30.00000000000001,54866703.944162938,0.0,0.0,6567571.38096,41346000.0,6471625.7664,481506.7968029366,14703790.725298781,14703790.725298781,12135555.51580118,0.0,11763032.580239024,0.0,5639779.449746711,0.0,6604759.92729509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/26  03:00:00,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,54860507.45698021,0.0,0.0,6567571.38096,41346000.0,6471625.7664,475310.30962021186,14429263.049289186,14429263.049289186,11961131.585455535,0.0,11543410.43943135,0.0,6549941.905364441,0.0,5468778.843687037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/26  04:00:00,15.600000000000002,30.00000000000001,15.600000000000002,30.00000000000001,15.600000000000002,30.00000000000001,15.600000000000002,30.00000000000001,15.600000000000002,30.00000000000001,15.600000000000002,30.00000000000001,15.600000000000002,30.00000000000001,15.600000000000002,30.00000000000001,15.600000000000002,30.00000000000001,15.600000000000002,30.00000000000001,54933515.22735386,0.0,0.0,6567571.38096,41346000.0,6471625.7664,548318.0799938628,16738620.459272597,16738620.459272597,13828781.235056928,0.0,13390896.36741808,0.0,6006041.546087854,0.0,7933172.901323933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/26  05:00:00,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,54889211.17658587,0.0,0.0,6567571.38096,41346000.0,6471625.7664,504014.02922586546,15301817.0094991,15301817.0094991,12690854.851390928,0.0,12241453.607599279,0.0,6675521.517280535,0.0,6069946.119544355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/26  06:00:00,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,55324431.650974649,0.0,0.0,6567571.38096,41346000.0,6471625.7664,939234.503614643,28676361.33629096,28676361.33629096,23693617.88084074,0.0,22941089.069032767,0.0,7133603.532450678,0.0,10470073.281299316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3345366.2923870377,0.0,754131.050417489,0.0,760180.7827909353,0.0,1416968.633301618,0.0 
 12/26  07:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,82681102.47735542,0.0,0.0,6567571.38096,41346000.0,6471625.7664,28295905.329995406,904229518.1964617,904229518.1964617,403017318.9508275,0.0,723383614.5571693,0.0,68685413.62223058,0.0,126004081.05410213,0.0,62626263.44595066,0.0,62599061.925018418,0.0,62609833.84781979,0.0,62670516.189355257,0.0,119373107.13697692,0.0,62270739.51128506,0.0,62281736.721677009,0.0,62558766.43275059,0.0 
 12/26  08:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,81291442.38663543,0.0,0.0,26270285.52384,13782000.0,12943251.5328,28295905.329995406,709633270.6325383,709633270.6325383,260042773.5646085,0.0,567706616.5060308,0.0,55561710.16526778,0.0,100733859.32630004,0.0,48681931.634983588,0.0,48878719.7062476,0.0,48913460.094942707,0.0,48980092.15317322,0.0,96036346.69977455,0.0,49308927.91535928,0.0,49320852.00541708,0.0,49586622.13456255,0.0 
 12/26  09:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,116622309.3219954,0.0,0.0,65675713.80959998,0.0,22650690.1824,28295905.329995406,595883361.010997,595883361.010997,192629093.76747994,0.0,476706688.80879768,0.0,47735712.91219876,0.0,85214307.16594038,0.0,40539636.608273629,0.0,41109512.683613229,0.0,41157432.957651149,0.0,41232786.421657908,0.0,82165279.97241824,0.0,41864021.592261958,0.0,41866993.33235797,0.0,42116910.492420498,0.0 
 12/26  10:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,480917927.53374579,480917927.53374579,117036620.25167856,0.0,384734342.0269966,0.0,39955305.80558208,0.0,68736588.0051471,0.0,32197867.13157641,0.0,33306851.530966056,0.0,33386318.756122728,0.0,33476988.82842414,0.0,68078952.13310723,0.0,34547255.20059363,0.0,34557110.57851986,0.0,34787009.386955399,0.0 
 12/26  11:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,428635447.92254939,428635447.92254939,87572746.54713249,0.0,342908358.3380395,0.0,36125847.42363166,0.0,61340923.67624806,0.0,28513792.266223458,0.0,29777526.84659198,0.0,29883386.257735686,0.0,29986382.04576711,0.0,61746864.02392094,0.0,31194815.330319864,0.0,31211270.534134866,0.0,31423455.263462236,0.0 
 12/26  12:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,389085982.2400135,389085982.2400135,52971400.78257735,0.0,311268785.7920108,0.0,33153810.755889138,0.0,55839851.18695141,0.0,25867017.509537825,0.0,27160152.226674919,0.0,27274743.085589414,0.0,27379866.917528884,0.0,56797400.15757733,0.0,28620381.07713086,0.0,28639738.561895163,0.0,28831729.643232258,0.0 
 12/26  13:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,359983402.4581157,359983402.4581157,36235603.2556184,0.0,287986721.96649256,0.0,30890120.05600608,0.0,51761068.56118987,0.0,23979560.397667666,0.0,25258218.784752415,0.0,25375217.3633593,0.0,25478740.386167349,0.0,53152091.97009008,0.0,26723578.835264569,0.0,26745148.72099107,0.0,26918882.22100104,0.0 
 12/26  14:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,331337859.29586389,331337859.29586389,23394887.535372117,392463.3217319544,265070287.4366911,0.0,28725921.78055598,0.0,47770905.85191539,0.0,22139398.21929284,0.0,23392039.49341797,0.0,23505362.312756383,0.0,23605920.16853746,0.0,49488055.06569816,0.0,24844733.3939166,0.0,24867651.679566359,0.0,25026204.801030607,0.0 
 12/26  15:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,321798571.00742039,321798571.00742039,16368863.801539096,1014793.088133803,257438856.80593629,0.0,27966309.513900877,0.0,46388212.691498357,0.0,21518270.009804895,0.0,22792124.896996257,0.0,22901502.965851226,0.0,22996309.346999535,0.0,48309488.40818539,0.0,24222183.927801286,0.0,24246204.57645984,0.0,24394155.798435894,0.0 
 12/26  16:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,306545454.6192622,306545454.6192622,7812147.081475493,4732586.104858962,245236363.69540978,0.0,26881074.333820385,0.0,44283549.84260383,0.0,20501119.933658489,0.0,21789297.769597673,0.0,21917394.453523198,0.0,22006287.64892332,0.0,46338175.57035985,0.0,23207837.565604874,0.0,23234025.982034025,0.0,23373505.925279809,0.0 
 12/26  17:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,210089506.13607536,0.0,0.0,118216284.85727997,34455000.0,29122315.948799999,28295905.329995406,313802468.8344351,313802468.8344351,10900358.81543564,2075731.7041706905,251041975.0675481,0.0,27416482.07640089,0.0,45192612.71426274,0.0,20967682.931509206,0.0,22255512.957078719,0.0,22390007.020824158,0.0,22485318.201512435,0.0,47343369.03580069,0.0,23696593.52540709,0.0,23725869.34074608,0.0,23864432.594003217,0.0 
 12/26  18:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,216980506.13607536,0.0,0.0,118216284.85727997,41346000.0,29122315.948799999,28295905.329995406,332287417.28134408,332287417.28134408,23931749.08973162,375636.2640685052,265829933.8250753,0.0,28774123.75969484,0.0,47613578.962899018,0.0,22173203.19207985,0.0,23459835.323947196,0.0,23596419.1291261,0.0,23694245.372211487,0.0,49808151.188058588,0.0,24936035.8351196,0.0,24964213.35087314,0.0,25106033.041061928,0.0 
 12/26  19:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,174339264.96711538,0.0,0.0,78810856.57151997,41346000.0,25886503.0656,28295905.329995406,348898726.26357927,348898726.26357927,36785331.83180184,0.0,279118981.01086339,0.0,29911352.53910093,0.0,50429904.993752289,0.0,23452148.62165577,0.0,24540982.530717344,0.0,24669973.993348127,0.0,24786590.673722704,0.0,51703319.14385276,0.0,25904873.62006356,0.0,25931537.61958752,0.0,26084202.605058988,0.0 
 12/26  20:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,174339264.96711538,0.0,0.0,78810856.57151997,41346000.0,25886503.0656,28295905.329995406,374114088.38419207,374114088.38419207,56936647.9088795,0.0,299291270.7073537,0.0,31647085.53050832,0.0,53981145.98713058,0.0,25165829.97709886,0.0,26221043.194415358,0.0,26359561.685653125,0.0,26476748.18116785,0.0,54898010.659357529,0.0,27544667.31484909,0.0,27567873.723570877,0.0,27725209.783597109,0.0 
 12/26  21:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,157968309.32199539,0.0,0.0,65675713.80959998,41346000.0,22650690.1824,28295905.329995406,390784088.9605348,390784088.9605348,66304758.939999338,0.0,312627271.1684279,0.0,32768824.449381129,0.0,56518170.402445588,0.0,26367492.537251209,0.0,27352187.58958476,0.0,27486008.2821668,0.0,27598756.061655027,0.0,56905010.82367908,0.0,28575099.366242485,0.0,28595878.16966924,0.0,28755748.816348297,0.0 
 12/26  22:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,80559537.05664002,0.0,0.0,26270285.52384,41346000.0,12943251.5328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/26  23:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/26  24:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
