Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),ExteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),HeatRejection:Electricity [J](Hourly),Humidifier:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),HeatRejection:EnergyTransfer [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 01/12  09:00:00,4542748952.802141,0.0,362769690.5526853,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,416187625.3860822,158764632.76876704,57435759.84984085,364754534.5570259,21015399.9252821,2189270356.32956,1857396154.3819853,203928118.59456,127946083.35301468,1795091632.8877063,33934061.518200349,1357552446.863982,104240602.25910431,54643541.46137434,1472057578.9078997,710256651.5267303 
 01/12  10:00:00,4685300186.923356,0.0,380147500.1521871,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,417473744.3839795,159019331.1383406,65237942.30695151,360742378.6333379,21181798.10052794,2090371994.639985,1808813577.4342914,152946088.94592,128612328.25977382,1881643895.1766692,25054295.51500207,1403540783.893803,118618608.3465016,55250255.11014017,1432390330.2680457,742459366.6191821 
 01/12  11:00:00,4709007779.810015,0.0,381190371.6846397,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,418692815.5300758,158922613.26898573,66539630.63363622,354075387.3116597,21099277.99218526,2188461772.078545,1739221574.9105087,254910148.24319998,194330048.92483656,1886840313.8299065,17439683.01514462,1466961558.210456,140185662.7253309,54747271.39100023,1375270060.3809243,744346871.2358656 
 01/12  12:00:00,4719134521.312852,0.0,382120547.16279187,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,420137916.8303933,158814915.9963765,66249141.658576149,357694110.37103006,25630205.90485284,2124549218.785352,1674828548.3826516,254910148.24319998,194810522.1595004,1891475358.9854346,11614486.999969287,1524394662.894086,147374279.33794705,59722889.274560179,1325631328.1858228,746215296.4883509 
 01/12  13:00:00,4568221995.173571,0.0,382607345.74831679,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,421804641.0969076,158694613.43677453,66794495.39042186,355587697.792089,20911891.94660257,2042733802.331832,1626582675.0074588,254910148.24319998,161240979.0811731,1893901118.3553363,8130813.797575142,1573556997.6327883,127604782.51397848,53614539.91121806,1286863443.7658213,747136590.5870774 
 01/12  14:00:00,4697524581.322014,0.0,389967125.665571,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,423345548.5515619,158808592.20319719,71310858.15726528,351347522.613294,21247441.923092985,1960531606.7495039,1594267054.5052076,203928118.59456,162336433.64973656,1930581415.3124274,5255133.197471667,1607736521.7641776,147374422.1799887,55440349.97739093,1262581349.1176384,762312952.797694 
 01/12  15:00:00,4645342023.65063,0.0,378445567.4668379,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,424547507.9102266,158484978.80422694,72072987.94641009,309000751.24719938,21292738.067698115,1930057372.0098844,1582778496.778016,152946088.94592,194332786.2859481,1873168774.7194422,4197488.831098468,1627505802.5093756,140185476.10147823,56024306.34044597,1252310922.1858402,737463591.1314027 
 01/12  16:00:00,4607020848.803854,0.0,360897669.2600341,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,425585202.7246731,158079540.0308807,65235431.45121749,294570279.234088,21155233.894929179,1943591644.7892378,1578131790.564675,203928118.59456,161531735.6300027,1785759239.4879297,4542308.441712635,1642035696.2896867,132996526.7217375,55633332.91422788,1248130249.9408618,703565708.469946 
 01/12  17:00:00,4635250689.788521,0.0,340760407.56392887,1605427226.1856087,37492200.0,1116394962.6977282,586665494.5054932,426725719.27409407,157580206.5406009,56125740.53060976,289994933.9176375,18083798.5728184,2000541068.572248,1566273355.4310914,305892177.89184,128375535.24931668,1685524057.399928,6554544.821114174,1665250889.5347119,113226869.75541929,47688121.33957825,1236897782.1219366,662979836.4877117 
 01/12  18:00:00,4690088198.788479,0.0,315393335.7078803,1605427226.1856087,74984400.0,1116394962.6977282,586665494.5054932,427918143.171676,156977877.011038,40339883.21068972,347962127.792431,18024748.505931014,1977020392.6150039,1576108140.2647718,305892177.89184,95020074.45839224,1559349982.350198,9593143.82553909,1668787963.961769,73685976.87157692,47904879.805636148,1246210284.996184,612938729.577287 
 01/12  19:00:00,3483570848.411259,0.0,262947938.38633759,1128360457.4785848,74984400.0,716799361.7081372,305066057.1428565,401083044.74590685,155993269.92669333,23192673.368613464,397228577.14667847,17915068.507450563,1965068301.3201783,1564550445.2056647,305892177.89184,94625678.2226736,1298866799.3163045,12607320.88537374,1438830647.2078374,60556879.4626954,47315145.91261019,1211501380.4562448,507117193.3749155 
 01/12  20:00:00,3481780952.564796,0.0,213597282.11390568,1128360457.4785848,74984400.0,689809170.5273374,305066057.1428565,401083044.74590685,155083261.5055572,10544987.931456829,483240623.17577186,20011667.943418214,1952280531.870579,1685259909.5351744,203928118.59456,63092503.740844499,1054143046.5189902,17358711.718502106,1368802335.5898019,60556005.70452132,55934550.5443207,1336613637.1890827,411610342.3873174 
 01/12  21:00:00,2888551199.3164718,0.0,178350714.32900486,767444968.8145875,74984400.0,448411296.5500608,305066057.1428565,401083044.74590685,154814086.28603388,4139269.930434538,534666868.23015227,19590493.287433655,2225338965.766277,1926795731.0216885,203928118.59456,94615116.15002853,879631972.321186,45353907.82867206,1221648322.0695458,60556943.47667033,53720467.795790199,1518068599.647842,343715708.6186513 
 01/12  22:00:00,2736613476.55052,0.0,157094394.3657222,767444968.8145875,74984400.0,448411296.5500608,164266338.4615381,401083044.74590685,154462104.31294123,1187339.3454158,549359317.3204666,18320272.633880307,2244837472.7146255,2028994794.5478359,152946088.94592,62896589.22086949,774491483.1860017,63198257.98233652,1170529891.335335,51155698.77691639,47982637.17742808,1605850506.09542,303595741.4684582 
 01/12  23:00:00,2316198066.831246,0.0,139531990.75806783,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,154373208.9552343,13806.31910047215,553314191.5900222,16469666.016191759,2358486215.0788176,2193649913.261735,101964059.29728,62872242.51980276,687328803.0517609,97428443.45340441,1074364777.9780575,49913644.28209754,39779992.09845998,1734703619.233817,269061852.13603076 
 01/12  24:00:00,2285774090.498002,0.0,100824928.43843618,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,153533274.80619774,0.0,558481654.6370897,20439029.423649189,2522870302.5823147,2409015443.9531166,50982029.64864,62872828.9805575,495326215.78389659,124451854.76142979,1013007231.0788262,49913715.12403253,43863344.81909652,1911487186.7380067,195348011.07292406 
 01/13  01:00:00,2224031338.8640978,0.0,87728719.81693498,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,153425718.06854097,0.0,555491600.6010561,15375383.9561361,2659004531.099831,2575736344.591428,20392811.859456,62875374.64894702,431324773.82618239,147034065.29076166,961231055.7127246,49983405.02296074,36571330.131698008,2038668228.4779604,168839356.204901 
 01/13  02:00:00,2217066941.9896228,0.0,87241253.37620393,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,153540757.0459419,0.0,549001846.6498456,15273168.496202227,2729873434.92933,2646605052.198561,20392811.859456,62875570.87131244,428675734.67445966,163782268.94647963,915982604.9819138,49983341.60878095,35969160.31044627,2095448185.0518313,168162766.51838226 
 01/13  03:00:00,2209444543.88346,0.0,82978899.42992598,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,153645648.72486515,0.0,545538398.6503792,15271680.65686113,2845048936.2979176,2761779876.1043207,20392811.859456,62876248.33414063,407834391.7979235,184146826.76849494,874459963.2653073,49983429.83218697,35960878.56914858,2186034260.904531,158868797.4613868 
 01/13  04:00:00,2208252169.7762348,0.0,79839912.8399695,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,153761560.13898913,0.0,547368858.2088724,15271922.166974672,2934387322.8503916,2851117586.311034,20392811.859456,62876924.679901588,392671741.93664279,205288505.30317659,841528596.1371735,49983516.64520097,35962881.75543064,2255665248.753726,153488983.11295203 
 01/13  05:00:00,2698551449.0981256,0.0,72843206.48720914,767444968.8145875,74984400.0,536289837.963264,117333098.90109866,401083044.7459069,153462415.4560821,0.0,548113625.3928242,26996851.337152315,2923413129.6884305,2840142233.1793076,20392811.859456,62878084.649666789,357346370.05036637,185309790.18437717,898469349.3511208,49983586.188301589,86027093.76287031,2249981620.097411,137790464.99183918 
 01/13  06:00:00,2705780725.6107475,0.0,67185385.43087779,767444968.8145875,74984400.0,539619837.963264,117333098.90109866,403702731.0587112,156116605.31643287,0.0,553942718.172853,25450979.952921407,3869720749.210273,3755859796.362207,50982029.64864,62878923.1994261,330371439.5693824,588052395.6343203,704264459.1273067,49983632.01332115,80693702.14740505,2965748061.369254,128234521.85738069 
 01/13  07:00:00,3750658528.7860386,0.0,67613210.43329527,1244511737.5216106,74984400.0,1089404771.5169283,117333098.90109866,408428141.3539917,153601665.63828058,0.0,572586471.265857,22195032.154976414,3246011869.407004,3081168288.504448,101964059.29728,62879521.605275537,332330177.2569835,287716016.19300439,946027015.1616659,49983674.972930919,68141333.04225707,2455636497.317519,130363812.38081382 
 01/13  08:00:00,4263087768.4609415,0.0,67878015.58550653,1605427226.1856087,18746100.0,1116394962.6977282,293332747.2527466,414047647.01349219,152869605.25748775,0.0,575313586.4827955,19077877.985574187,3027450850.0174095,2779087342.1558978,152946088.94592,95417418.91559129,333362998.700763,173454478.47035686,1085497206.6068948,85424628.58914462,51083308.75610928,2201409235.19175,130847463.12286061 
 01/13  09:00:00,4398664424.989476,0.0,75209977.59632309,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,416642429.9031824,152510793.06406225,0.0,571918683.0805212,20561231.582929497,2859109109.77785,2527172120.3926274,203928118.59456,128008870.79066238,369662521.9853189,123678793.89843783,1191641359.5486479,104385646.78516431,53326886.65731662,2000890527.8953102,147559175.36736778 
 01/13  10:00:00,4545942223.332169,0.0,107742634.61342186,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,418063033.75062778,153058927.04519776,0.0,564916638.0739396,20663497.640950838,2616946663.3351385,2303236800.0368378,152946088.94592,160763774.35238109,529553939.0840054,88265737.99786866,1276498314.7250365,118783668.23888567,53941937.055582467,1822811733.632774,208606296.74017079 
 01/13  11:00:00,4593737624.492902,0.0,139452121.2696525,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,419325612.0802351,153701142.0879347,0.0,552183000.1391316,20588065.52711636,2527386630.762415,2110520145.930848,254910148.24319998,161956336.5883671,686171534.0166884,66538832.822298098,1367174284.3711987,140380542.85895614,53479455.33148817,1666882475.5645157,271404399.69281956 
 01/13  12:00:00,4618150647.866327,0.0,165712362.34588973,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,421611442.4402782,154169924.41690005,1557530.596653967,541272647.4425281,25339057.235245754,2400254081.4995157,1950521784.6505335,254910148.24319998,194822148.60578234,816845118.6998383,51586886.6772335,1447548470.1652084,147579352.5797954,58791221.44086498,1540644110.745085,323513270.8969548 
 01/13  13:00:00,4491456831.35556,0.0,192156297.65069814,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,423402703.9710728,154606873.83007173,5588566.134094563,533457130.897707,20423949.10945807,2232728089.7561118,1816564346.495937,254910148.24319998,161253595.0169744,947956097.6724089,38131023.828150738,1504634325.8197103,127782433.73069702,52478998.799533199,1435221564.6308716,375363859.5552712 
 01/13  14:00:00,4606922786.279689,0.0,188196500.2523409,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,424019536.6217105,154427648.26453275,5038955.013453613,533010648.3798697,20732005.53974979,2208249647.1786859,1809495435.9923135,203928118.59456,194826092.5918118,928354214.0133818,29934529.447789059,1508293483.4018458,147579700.87571506,54331508.580623779,1435945316.9339615,363607475.7019862 
 01/13  15:00:00,4603371590.237324,0.0,178503978.45678208,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,425164999.0623171,154096516.9153911,3599780.4566667547,539695020.3271723,20813802.8109621,2104325797.2145732,1789439857.8614073,152946088.94592,161939850.407246,880383454.2923111,22173338.15976673,1541232103.9508105,140380677.99104376,54830174.00503449,1416976352.8650432,345888104.56963148 
 01/13  16:00:00,4595736029.641221,0.0,163672328.17683805,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,425519307.0172232,153811545.63591884,1585958.1308230658,548943081.6750102,20706316.797377673,2229611373.7987229,1864131715.6207293,203928118.59456,161551539.5834336,807020459.5091854,29048294.65066877,1518028243.6106995,133181523.46813073,54185275.61748321,1475243380.8109894,315416149.18957129 
 01/13  17:00:00,4636766847.875743,0.0,138379082.2516035,1605427226.1856087,37492200.0,1116394962.6977282,586665494.5054932,426575956.7170832,153185681.32227589,0.0,554938563.1354694,17707681.060479594,2387920257.521596,1921581163.564545,305892177.89184,160446916.06521125,681171631.3340881,34298677.03383755,1527198656.592627,113384421.8896519,46141596.913117479,1520169357.2799712,265409981.97542895 
 01/13  18:00:00,4657901953.053741,0.0,127707129.3955275,1605427226.1856087,74984400.0,1116394962.6977282,586665494.5054932,427799820.8757535,152876080.3749112,0.0,548318031.1874695,17728807.831248359,2339420951.265024,1938503387.5599166,305892177.89184,95025385.81326765,628193769.5778062,35300359.16133295,1536610247.9949105,73789145.01221818,46261664.350771579,1533671385.122864,246120694.4918273 
 01/13  19:00:00,3456342009.4060647,0.0,113511869.14656775,1128360457.4785848,74984400.0,716799361.7081372,305066057.1428565,401083044.74590685,152890181.07078544,0.0,546036398.8608799,17610239.25234496,2379918450.7847597,2010924559.6852918,305892177.89184,63101713.20762802,558096418.6831652,31585078.549111438,1372246402.1810604,60640396.628668788,45564943.963231939,1570167158.6348396,218554426.86920504 
 01/13  20:00:00,3429488909.286429,0.0,128724691.31223837,1128360457.4785848,74984400.0,689809170.5273374,305066057.1428565,401083044.7459069,153377280.84615354,0.0,530685186.2000289,17398621.033321948,2275093690.236694,1976549091.701739,203928118.59456,94616479.94039457,632915376.3243158,38588485.81293284,1319089030.080132,60640631.865240219,44330540.999938938,1559536407.676193,250898187.53326396 
 01/13  21:00:00,2819868799.275435,0.0,139096519.07102848,767444968.8145875,74984400.0,448411296.5500608,305066057.1428565,401083044.7459069,154090665.90285544,0.0,512472426.8277107,17219420.220428554,2352143687.0114257,2085119747.8893643,203928118.59456,63095820.52750119,683653085.0254546,70562358.17506024,1189875117.879362,60640337.58502169,43281498.450400087,1641685195.569341,269417493.6983391 
 01/13  22:00:00,2678211080.5784819,0.0,143870554.2682607,767444968.8145875,74984400.0,448411296.5500608,164266338.4615381,401083044.7459069,154292605.0798157,0.0,507340125.0305088,16517747.62780253,2333352840.967754,2117506952.3077002,152946088.94592,62899799.71413386,707338122.8781806,79817290.96780873,1135291145.9658416,51227433.75242151,40060772.48682444,1674430920.0103868,278947587.5802015 
 01/13  23:00:00,2267303818.7188398,0.0,143380191.7227233,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,154561544.83207626,0.0,500486539.17333468,16380339.79807651,2385154852.7960145,2220314643.5812399,101964059.29728,62876149.91749476,706118967.7038524,108068608.5171164,1037683962.1726978,49983466.740904,39247431.03027236,1755683911.556687,277406180.288477 
 01/13  24:00:00,2261084606.1895186,0.0,138200891.0572067,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,154503750.04040424,0.0,495460571.7806808,20424190.118597814,2400270909.440158,2286412018.738121,50982029.64864,62876861.05339646,680813255.7912924,124503795.43170199,986132806.45581,49983549.69692781,43706162.15771032,1809273376.8854244,268674193.62081626 
