Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),ExteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),HeatRejection:Electricity [J](Hourly),Humidifier:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),HeatRejection:EnergyTransfer [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 01/11  24:00:00,2268356859.4835655,0.0,338799181.0255048,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,396739862.2797197,157584396.1279055,58756837.82640514,244072020.67658917,20992403.1007183,1735847607.7261172,1620383301.960518,50982029.64864,64482276.116959419,1593266153.8645874,16622036.499109675,1151036414.1112843,49842446.18910928,46819853.932592798,1280040609.5446525,619254158.6512792 
 01/12  01:00:00,2221491102.8920028,0.0,330846133.7069267,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,157485109.4655497,53404318.34257934,256066107.91584675,16022699.505858195,1731506229.8101552,1646622293.416556,20392811.859456,64491124.53414312,1555657806.3290234,19443115.907086698,1106887329.3130496,49913806.11589631,39699279.69093534,1302663175.2077223,605296970.9844389 
 01/12  02:00:00,2245395902.4849774,0.0,338537985.1521561,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,157717475.4424936,55203823.3947169,270371094.6842588,15898789.8561099,1758624253.0165296,1673746532.9352759,20392811.859456,64484908.22179778,1592030327.6722906,20986010.53109809,1069283459.1703928,49913979.93236628,38738236.25304362,1324823378.5702029,620443269.3102396 
 01/12  03:00:00,2319055496.5173327,0.0,368097765.4390758,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,158390339.5264734,63983502.73547324,304996316.42568519,15920838.435382985,1776880944.0649009,1692002626.89918,20392811.859456,64485505.3062651,1731897779.9238523,21341745.870733594,1042280596.0475726,49914055.19697087,38123235.53608224,1339409799.392457,676530926.3663341 
 01/12  04:00:00,2378246780.514329,0.0,392734788.1714956,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,158915737.6702116,72068039.45551738,330946328.2474666,15915153.014395636,1792514791.002974,1707635878.3362008,20392811.859456,64486100.80731737,1848557988.2024098,22071489.69918934,1019181626.5045762,49914129.73769164,37498474.878915619,1351709890.925149,720785426.5781332 
 01/12  05:00:00,2861543605.50572,0.0,393238947.53779247,767444968.8145875,74984400.0,536289837.963264,117333098.90109866,396739862.2797197,158675038.86666847,71353900.74639337,327302873.4187955,18180676.977399827,1717691982.4130042,1632806529.0033959,20392811.859456,64492641.55015248,1850945876.8354088,16759436.611431014,1096003229.1210056,49914100.59283937,47184443.53942863,1293904173.1467937,720130223.6471901 
 01/12  06:00:00,2853935137.0396616,0.0,373684796.6000458,767444968.8145875,74984400.0,539619837.963264,117333098.90109866,399168471.29781,160731203.89937658,59287904.36722677,343062565.69929566,18617889.496955739,2650472657.9809749,2534992705.4793908,50982029.64864,64497922.85294391,1758341502.539535,245368314.09438247,787753841.9967144,49914237.231623459,50585852.77334203,2011808931.2645746,683108027.095233 
 01/12  07:00:00,3895962636.939475,0.0,368525081.0537844,1244511737.5216106,74984400.0,1089404771.5169283,117333098.90109866,404435910.2198625,158533435.659667,52484108.48052439,366917347.3653312,18832746.220668954,2154028748.801729,1987569837.882208,101964059.29728,64494851.62224074,1733911542.3666464,64198486.46487005,1141998907.1671315,49914222.898366417,53169248.81538958,1594707069.2755206,674248387.5004722 
 01/12  08:00:00,4398935538.027733,0.0,360355652.10847106,1605427226.1856087,18746100.0,1116394962.6977282,293332747.2527466,410485541.48610797,157887051.5697435,48362340.85379216,368513174.19287136,19430741.68066246,2079752354.108882,1796380822.9561985,152946088.94592,130425442.20676352,1695245267.7488418,26892430.276885634,1346512277.8310619,85306961.54346699,52307281.63707489,1422143371.770105,658951888.0404091 
 01/12  09:00:00,4554497286.380211,0.0,381744115.0567378,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,412865311.72248688,158089046.09342445,57485370.11873554,361483693.6981864,21008439.928181966,2001385830.9574762,1666232924.6773835,203928118.59456,131224787.68553274,1796510301.4686864,13434268.14438296,1463033506.2801183,104240601.96245699,54604013.45641511,1319356765.4508868,701575948.0122645 
 01/12  10:00:00,4699154260.662516,0.0,400324535.09430918,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,414571737.8002883,158353329.6795152,65334047.01954218,357898792.32536599,21174326.53546412,1901378823.0206624,1616524657.5224879,152946088.94592,131908076.55225468,1884516445.9431856,7906251.492027966,1515188149.3845287,118618608.66474693,55207638.07863187,1279874882.793904,733930553.9330812 
 01/12  11:00:00,4723552141.1098389,0.0,401521071.8331439,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,416264276.985461,158264549.21965797,66652818.08015153,351268965.7320603,21092775.87053296,2002423794.7400289,1548201509.9911648,254910148.24319998,199312136.50566403,1890186318.1526294,4298096.377182907,1584681618.581732,140185660.93383358,54710372.53869969,1223409055.110357,735959938.5582464 
 01/12  12:00:00,4734191355.256043,0.0,402642514.84680226,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,417859299.7913575,158180125.55873204,66385108.97760406,355012112.5398924,25624510.15282406,1946703467.5444294,1491989581.8482533,254910148.24319998,199803737.45297606,1895500567.6924568,1231179.6106549332,1640011451.8682874,147374272.4614483,59687383.07299342,1180630504.5804573,738076160.2226627 
 01/12  13:00:00,4583815076.258179,0.0,403330220.3547278,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,419606801.4971251,158080551.58380283,66959471.58809994,353112513.1752677,20904208.29669722,1873777606.9948736,1453494037.933775,254910148.24319998,165373420.81789894,1898759524.2965298,216643.96712228846,1684786336.569714,127604780.84095279,53570832.202886048,1150386297.9394942,739315272.8349122 
 01/12  14:00:00,4713827363.412621,0.0,411086609.4295906,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,421551240.89781299,158203966.4688905,71480424.99456062,348766901.5776888,21240727.836047554,1801670856.4469109,1431245826.8756655,203928118.59456,166496910.9766856,1935522108.9995318,7511.785073199826,1716941636.604877,147374426.8120282,55402154.49205166,1134129933.0292397,754317167.3982766 
 01/12  15:00:00,4661997050.432486,0.0,398983334.4496977,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,423171282.41784176,157891751.44927974,72249626.25417932,306915820.2674919,21287743.385964976,1778750670.8582895,1426490805.1900223,152946088.94592,199313776.72234718,1878166113.9351083,0.0,1735812935.6526807,140185478.14704029,55995908.9359169,1129033134.2266763,729812396.2696207 
 01/12  16:00:00,4623457829.61361,0.0,380568005.5399369,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,424628413.13881257,157496108.1950434,65419551.7407775,292698294.66657528,21149964.124434219,1794736047.7297769,1425136302.1411918,203928118.59456,165671626.9940252,1790930361.8747423,15885.583063269223,1750355478.1270643,132996526.5521942,55603202.55404438,1127394710.4425483,696407962.116287 
 01/12  17:00:00,4651163011.619134,0.0,359402124.2928466,1605427226.1856087,37492200.0,1116394962.6977282,586665494.5054932,425955071.1131588,157014359.07021464,56308096.694303337,288392150.3545421,18111326.705238187,1861348042.9555846,1423790638.7645493,305892177.89184,131665226.29919529,1690736371.057613,453853.2900466802,1766979776.355084,113226869.94412714,47851410.649296749,1125381678.4428278,656375104.5004814 
 01/12  18:00:00,4704129238.983122,0.0,332732576.3136768,1605427226.1856087,74984400.0,1116394962.6977282,586665494.5054932,427206331.3912741,156424583.10202063,40506949.501877319,345703173.9750021,18083541.310440344,1840995050.5349856,1437648725.5109664,305892177.89184,97454147.13217913,1564581189.59078,1529065.1542539448,1768699802.949492,73685983.6912202,48252248.32541739,1136772449.623047,606990683.1826426 
 01/12  19:00:00,3490062135.4004499,0.0,277291356.0542574,1128360457.4785848,74984400.0,716799361.7081372,305066057.1428565,396739862.2797197,155460461.97711153,23309194.849231796,394063225.3966663,17987758.513884978,1860325638.5811742,1457386995.6112953,305892177.89184,97046465.07803922,1302702226.8834825,7358972.792772034,1500883091.2168599,60556482.73937547,47744530.46123952,1132947057.95586,501624691.1487285 
 01/12  20:00:00,3481025246.744701,0.0,224409368.12460125,1128360457.4785848,74984400.0,689809170.5273374,305066057.1428565,396739862.2797197,154529220.72295434,10550622.251180279,476478318.44379839,20097769.773668745,1849425196.8030678,1580788709.1488639,203928118.59456,64708369.0596439,1053309839.1990172,10649393.560810738,1436242130.0094403,60556076.910819757,56442963.45110481,1254001268.232651,406079283.68087908 
 01/12  21:00:00,2880059853.6481916,0.0,186922921.2238419,767444968.8145875,74984400.0,448411296.5500608,305066057.1428565,396739862.2797197,154206054.57708398,4108891.1434581049,522477793.49593129,19697608.420651273,2107206005.1609734,1806238598.5838886,203928118.59456,97039287.98252487,876799153.0651562,20202977.770716005,1281597924.9301155,60556936.646310169,54351323.35679652,1424127133.321729,338062639.9606085 
 01/12  22:00:00,2727163125.0091898,0.0,164485060.4986484,767444968.8145875,74984400.0,448411296.5500608,164266338.4615381,396739862.2797197,153855197.31663028,1151373.683648524,537384776.3642447,18439851.04011108,2128739292.654388,1911285757.4356497,152946088.94592,64507446.27281843,771249772.9554031,29286852.712194269,1225678527.519893,51155688.84623644,48693017.44380787,1513110132.2306677,298255090.0563505 
 01/12  23:00:00,2299215802.3355715,0.0,144976649.0497926,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,396739862.2797197,153801155.23571188,0.0,535692817.3299341,16593159.993690405,2229349306.182106,2062902273.4083038,101964059.29728,64482973.47652222,679061231.970195,55411292.55259147,1137433571.249631,49913847.926402058,40513705.303546268,1625971017.5902649,262615611.46490629 
 01/12  24:00:00,2272055824.007458,0.0,104917982.91961369,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,396739862.2797197,152995152.1000464,0.0,545418524.80178,20572143.459575949,2365512005.169681,2250046900.3506,50982029.64864,64483075.17044088,490364515.7602586,77951764.95969936,1085411812.9148529,49913706.885220419,44647950.86695206,1785157987.5981966,190598664.9140821 
 01/13  01:00:00,2209530981.0371558,0.0,90772170.6266914,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,152862874.9724461,0.0,542709459.4497486,15519742.033027623,2486246345.1935255,2401367847.2424294,20392811.859456,64485686.0916398,424282796.81467226,95883268.60696464,1039910966.7953423,49983400.30331971,37429475.12339503,1900121366.3692659,163895536.23380197 
 01/13  02:00:00,2202434470.995122,0.0,90248236.7466093,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,152952936.1319709,0.0,536194955.28132817,15371608.87997152,2531720065.8331587,2446841366.3528406,20392811.859456,64485887.62086184,421738639.360465,104143904.33935294,1003662119.1764652,49983333.7059195,36554380.02056204,1936101496.8323959,163293124.3194518 
 01/13  03:00:00,2194552052.349304,0.0,85816412.01045403,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,153039056.91939799,0.0,532745357.01155307,15284492.45265678,2624052182.011358,2539172787.6210625,20392811.859456,64486582.53083911,401244653.8757309,116343377.42595156,968095207.7479978,49983422.053841929,36037610.04334896,2009875448.2775999,154184512.01258803 
 01/13  04:00:00,2193270883.150237,0.0,82625685.77957341,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,153148417.66299499,0.0,534558674.7731071,15271370.979319968,2713903343.454745,2629023255.3855645,20392811.859456,64487276.20972483,386028253.56950798,128775728.9807402,925255736.5417013,49983508.98262592,35960280.00047219,2080626771.4921559,148812630.13930578 
 01/13  05:00:00,2682838410.3894875,0.0,74815765.18561867,767444968.8145875,74984400.0,536289837.963264,117333098.90109866,396739862.2797197,152830608.55202306,0.0,535403404.2050555,26996464.488119134,2704862675.8572227,2619981397.9472877,20392811.859456,64488466.050478879,349952814.4388481,117348920.21935673,989070082.4533384,49983582.41235962,86024772.6686712,2076389774.9791675,133190633.76131162 
 01/13  06:00:00,2690026307.1388895,0.0,69274089.46534604,767444968.8145875,74984400.0,539619837.963264,117333098.90109866,399317922.5587176,155350111.6413138,0.0,541251326.8834527,25450550.911108428,3635173601.6469628,3519702245.494273,50982029.64864,64489326.504049558,323942540.9719056,436359177.9038378,722152139.3860337,49983628.379443969,80692481.73468995,2781291982.1854746,124054545.81538822 
 01/13  07:00:00,3735938632.516074,0.0,69804570.4901563,1244511737.5216106,74984400.0,1089404771.5169283,117333098.90109866,404763013.636005,152752344.22890086,0.0,560189904.9508524,22194791.270522834,2985992221.594262,2819538221.717097,101964059.29728,64489940.579885978,326103604.6899301,153700888.36684314,998665970.0050291,49983671.40086967,68140642.99641979,2251036653.5651929,126199865.72923656 
 01/13  08:00:00,4250317700.0059525,0.0,70222674.21075276,1605427226.1856087,18746100.0,1116394962.6977282,293332747.2527466,410708907.5404546,152061121.6814514,0.0,564351588.2171911,19072372.220018355,2780194811.366984,2529386593.0920026,152946088.94592,97862129.32906127,327897612.28980639,95934977.28619167,1189234877.5629314,85424620.08950809,51052564.4232968,2002857019.126714,127034443.19865635 
 01/13  09:00:00,4387911664.573182,0.0,78236152.94124821,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,413255023.68327286,151757950.1940594,0.0,562288409.6475053,20552818.34463916,2623785224.862034,2288567935.5834314,203928118.59456,131289170.684043,366042107.5508734,68265454.6155689,1309102298.3549138,104385647.23647511,53278964.214144658,1810946350.1811617,144150091.66674114 
 01/13  10:00:00,4539649376.362677,0.0,113378968.91080433,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,414943431.3433667,152361790.13103683,0.0,556811693.0687673,20656000.70067071,2392702729.2972209,2074872636.7042247,152946088.94592,164884003.64707617,530191594.35311606,46308122.70629917,1402082549.5494209,118783668.4269931,53899293.42383997,1641109956.8118687,206198130.2096329 
 01/13  11:00:00,4592080623.392526,0.0,147094867.98078967,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,417252390.68917617,153018955.35325153,0.0,545646574.830616,20580151.149862119,2310582821.223073,1889565604.3566817,254910148.24319998,166107068.62319149,688058162.245337,32364417.565915619,1500310506.2706159,140380544.00079263,53434345.853338647,1491285081.2156234,268680980.9127353 
 01/13  12:00:00,4618995741.44236,0.0,174986108.6339228,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,419573058.80546858,153511212.76384703,1261904.33018457,535842466.73574987,25333306.784356599,2200145091.743293,1745419289.1922549,254910148.24319998,199815654.30783833,819874705.5113816,23571817.099037138,1575340068.0361233,147579349.206868,58755674.50023492,1378158473.06293,320509588.259565 
 01/13  13:00:00,4495262838.625937,0.0,202837665.36446036,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,421579214.9916213,153966436.42632026,5685209.348264147,528957625.29487577,20415377.437938125,2046087580.5559445,1625791081.5215355,254910148.24319998,165386350.7912091,951705700.6946857,16037945.617654596,1628523095.649825,127782411.20061341,52430079.7552735,1284155971.58163,371962936.6257998 
 01/13  14:00:00,4611074606.527367,0.0,198713842.82501994,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,422590983.7316152,153816907.77675338,5138759.687579389,528592380.0545886,20724240.24377994,2032108034.18799,1628359248.657552,203928118.59456,199820666.935878,932290745.0097257,13100864.27818853,1632127941.6162017,147579701.8619229,54287114.57488852,1292289572.1604713,360377557.04200676 
 01/13  15:00:00,4607273584.781021,0.0,188568941.41014327,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,424129167.98239257,153508423.51091547,3702650.771792306,535058984.45500448,20807924.44274302,1936192314.9789696,1617155418.9565204,152946088.94592,166090807.07652927,884537986.5888594,10932754.510183579,1665197098.033991,140380687.67057584,54796680.02656132,1280724839.2566047,342977240.78292456 
